Date,Instrument,Close Price
2022-02-10,.5SP40,676.0686
2022-02-11,.5SP40,666.2506
2022-02-14,.5SP40,658.8418
2022-02-15,.5SP40,667.8783
2022-02-16,.5SP40,667.8897
2022-02-17,.5SP40,651.7934
2022-02-18,.5SP40,651.0183
2022-02-18,.5SP40,651.0183
2022-02-22,.5SP40,648.2955
2022-02-23,.5SP40,636.805
2022-02-24,.5SP40,629.384
2022-02-25,.5SP40,649.2478
2022-02-28,.5SP40,639.8485
2022-03-01,.5SP40,616.1292
2022-03-02,.5SP40,631.8671
2022-03-03,.5SP40,629.978
2022-03-04,.5SP40,617.6492
2022-03-07,.5SP40,595.0635
2022-03-08,.5SP40,591.788
2022-03-09,.5SP40,613.1757
2022-03-10,.5SP40,608.2848
2022-03-11,.5SP40,603.9242
2022-03-14,.5SP40,611.4527
2022-03-15,.5SP40,619.4603
2022-03-16,.5SP40,637.3106
2022-03-17,.5SP40,645.1393
2022-03-18,.5SP40,647.0223
2022-03-21,.5SP40,646.2089
2022-03-22,.5SP40,656.5496
2022-03-23,.5SP40,644.464
2022-03-24,.5SP40,649.332
2022-03-25,.5SP40,657.8235
2022-03-28,.5SP40,655.8617
2022-03-29,.5SP40,657.4033
2022-03-30,.5SP40,652.7629
2022-03-31,.5SP40,637.6128
2022-04-01,.5SP40,636.2743
2022-04-04,.5SP40,633.2473
2022-04-05,.5SP40,628.5166
2022-04-06,.5SP40,624.3856
2022-04-07,.5SP40,623.7794
2022-04-08,.5SP40,630.0467
2022-04-11,.5SP40,627.0355
2022-04-12,.5SP40,620.3495
2022-04-13,.5SP40,619.8483
2022-04-14,.5SP40,613.3827
2022-04-14,.5SP40,613.3827
2022-04-18,.5SP40,617.1447
2022-04-19,.5SP40,625.2783
2022-04-20,.5SP40,629.5742
2022-04-21,.5SP40,619.9008
2022-04-22,.5SP40,601.3022
2022-04-25,.5SP40,602.2868
2022-04-26,.5SP40,586.9396
2022-04-27,.5SP40,586.3355
2022-04-28,.5SP40,593.9508
2022-04-29,.5SP40,573.7007
2022-05-02,.5SP40,573.8176
2022-05-03,.5SP40,581.0603
2022-05-04,.5SP40,598.5954
2022-05-05,.5SP40,581.1502
2022-05-06,.5SP40,576.9838
2022-05-09,.5SP40,562.8026
2022-05-10,.5SP40,558.3076
2022-05-11,.5SP40,552.7098
2022-05-12,.5SP40,548.8024
2022-05-13,.5SP40,556.3109
