Date,CHRW.OQ,WM.N,BA.N,PAYX.OQ,MAS.N,PAYC.N,DAY.N,PCAR.OQ,GNRC.N,PWR.N,SNA.N,UAL.OQ,JBHT.OQ,CMI.N,PNR.N,IR.N,WAB.N,BR.N,IEX.N,GD.N,CPRT.OQ,TXT.N,AOS.N,HII.N,PH.N,NSC.N,HWM.N,AXON.OQ,NOC.N,DE.N,GE.N,ALLE.N,FTV.N,AME.N,EMR.N,HUBB.N,EFX.N,RTX.N,DOV.N,FDX.N,CTAS.OQ,RSG.N,URI.N,TDG.N,GWW.N,ODFL.OQ,FAST.OQ,LDOS.N,CSX.OQ,LHX.N,JCI.N,ROL.N,UPS.N,UNP.N,MMM.N,ADP.OQ,NDSN.OQ,VRSK.OQ,HON.OQ,CAT.N,ITW.N,TT.N,LUV.N,SWK.N,DAL.N,ROK.N,ETN.N,XYL.N,LII.N,LMT.N,J.N
2019-03-05,88.83,99.71,430.12,77.01,39.56,178.57,47.67,43.581320807,52.14,35.72,160.57,85.05,102.85,154.49,42.55,26.94,73.05,99.5,144.74,168.03,14.5275,53.64,52.0,206.38,174.37,177.84,14.26458361,51.4,282.87,161.45,49.239963344,89.94,68.7746535,79.15,67.73,118.18,109.91,74.281251239,90.96666666666667,180.01,51.3425,78.07,130.44,340.295560256,301.3,48.62669098,15.271397527,63.58,24.15330918,162.42,35.23,26.690063335,109.97,166.78,170.425528,152.66,136.95,126.47,154.15,137.14,143.66,82.232256,53.39,134.16,49.72,178.23,80.8,76.19,247.7,305.76,60.329596583
2019-03-06,87.99,99.81,424.46,76.82,39.35,175.64,48.17,43.24059061,51.705,35.5,160.88,84.33,103.24,154.52,42.15,26.31,69.01,98.85,145.09,166.47,14.435,52.85,51.87,204.57,172.24,178.94,14.304441662,49.98,280.46,158.24,45.356528419,89.44,68.59905864,79.04,67.7,118.96,109.38,73.956853207,90.96,178.18,50.805,78.45,128.05,338.709063787,302.45,48.14002407,15.286183454,63.03,24.01664265,160.62,35.16,26.656916212,108.85,165.91,169.55601,152.53,135.79,126.65,153.74,134.83,142.55,82.51929312,53.06,133.62,49.71,178.04,80.95,75.85,245.99,303.32,59.70977196
2019-03-07,87.47,99.7,422.56,76.2,38.97,176.23,48.27,43.150586407,51.27,34.99,160.51,82.61,101.9,154.29,41.75,26.09,69.73,98.62,143.81,166.34,14.5675,51.91,50.72,201.46,170.37,178.71,14.344299714,48.47,276.44,158.02,47.049307745,87.97,67.91340252,78.93,67.3,119.55,108.71,73.408325625,90.18,172.86,50.6325,78.48,126.58,339.311932445,297.7,46.956690145,15.2122538225,62.43,24.00664266,161.23,35.67,26.497810023,106.86,164.94,167.0979495,150.42,133.24,126.58,152.48,132.8,140.75,80.96774112,52.43,131.24,49.59,175.51,79.93,75.32,244.01,303.01,59.594071364
2019-03-08,87.44,98.95,422.54,76.34,39.24,178.08,48.9,43.272734968,51.52,35.19,157.61,82.4,101.78,154.57,41.64,26.2,70.12,98.94,142.96,166.14,14.56,51.1,50.87,200.12,169.03,176.78,14.384157766000001,46.86,275.96,159.01,47.696546899,87.98,67.2277464,78.64,66.6,117.8,108.53,73.148807199,89.27,171.78,50.33,77.9,123.24,339.248472586,293.4,47.570023785,15.138324191,62.44,23.92330941,161.78,35.88,26.739784020000002,106.68,164.3,167.95910675,149.24,131.95,126.01,151.59,131.35,140.65,80.9134368,51.77,129.26,49.95,174.53,79.38,75.08,244.13,300.95,59.42052047
2019-03-11,88.87,99.85,400.01,77.52,39.34,181.16,49.27,43.812760185,52.095,35.89,159.87,81.125,104.61,158.04,42.7,27.12,71.11,99.49,146.75,169.51,14.73,52.08,51.15,200.52,172.09,180.84,14.424015818,47.97,279.22,160.42,49.289750971,88.58,68.71612188,80.09,67.44,118.98,110.04,74.322538261,90.54,176.45,51.08,78.17,124.01,343.365430925,294.99,48.763357715,15.209789501,63.18,24.31664235,163.23,36.14,26.981758017,108.83,165.6,173.1511325,151.09,132.41,127.31,153.19,133.11,143.63,81.74351712,51.61,132.55,50.31,178.38,80.31,76.89,245.85,304.4,60.362653896
2019-03-12,88.75,100.51,375.41,77.74,39.26,182.29,49.65,43.87062003,52.67,36.22,160.27,79.85,103.89,158.42,42.53,27.42,71.79,100.44,145.89,168.77,14.79,51.93,51.44,203.69,171.05,179.35,14.46387387,48.33,275.17,159.14,48.592724189,88.81,68.66595192,80.14,67.32,118.72,111.09,73.532186692,90.44,177.17,51.0225,78.44,125.3,346.49082897,295.37,48.78669106,15.320683948,63.265,24.486642179999997,161.34,36.09,26.968499167,109.01,164.83,172.064235,151.99,132.35,128.26,153.5,132.48,143.98,82.21674048,50.4,132.6,50.67,178.67,80.36,76.69,247.44,301.92,60.379182552
2019-03-13,89.08,101.08,377.14,78.27,38.96,181.03,49.67,44.192063612,52.9,36.62,158.92,81.21,105.42,156.96,42.545,27.72,72.47,103.48,147.42,171.72,14.9175,52.36,51.41,207.83,172.59,179.79,14.52519395,47.63,279.16,159.68,49.887202498,88.78999999999999,69.55228788,81.09,67.92,121.33,111.57,74.694121462,91.4,179.53,51.38,78.7,124.34,348.981628427,299.49,49.5333581,15.446364322,63.35,24.65664201,161.77,36.27,27.213787877,109.945,166.83,172.7832595,152.84,132.29,128.76,155.04,133.5,145.23,82.55032416,50.61,133.57,51.02,181.4,80.59,77.31,248.24,303.45,60.552733447
2019-03-14,89.34,101.16,373.3,78.99,38.91,183.35,50.29,44.005626334,52.949999999999996,36.91,156.61,81.49,104.14,157.11,42.56,27.0,72.26,103.61,146.67,169.59,14.8,51.78,50.97,207.3,169.99,178.99,14.540523969999999,47.05,274.75,157.76,51.28125606,88.77,69.10075824,80.65,67.48,121.2,110.32,74.841575113,91.045,179.08,51.2225,78.93,121.71,351.075803767,297.53,49.23335795,15.32561259,62.74,24.333309,160.44,36.01,27.193899603,110.88,165.17,173.3852335,153.51,131.23,128.13,155.25,133.69,144.9,82.1934672,51.16,131.98,50.94,180.68,80.99,76.5,248.22,298.51,60.395711209
2019-03-15,89.0,100.97,378.99,79.23,38.98,181.94,51.38,43.491316604,53.0,37.35,155.68,81.69,103.3,157.41,42.62,27.91,71.12,103.55,147.72,169.79,14.7575,52.155,51.32,204.41,170.77,179.52,14.55585399,47.96,271.21,158.15,49.588476734,88.41,69.01714164,80.81,67.33,123.7,111.02,74.269454947,90.69,177.98,51.3875,78.63,120.14,348.926101051,297.18,49.036691185,15.34779148,62.83,24.26997573,160.68,36.215,26.822651827,109.52,165.0,173.970486,155.31,130.39,128.43,155.35,133.89499999999998,143.18,82.3098336,51.37,131.51,51.19,179.33,80.58,76.74,250.15,296.15,60.999007175
2019-03-18,88.655,101.4,372.28,79.32,39.15,181.69,49.84,43.979910848,53.05,37.41,158.95,80.73,104.13,160.55,43.59,28.2,72.1,103.33,149.98,171.67,14.7725,52.53,52.1,207.41,174.06,182.53,14.73981423,50.02,274.89,160.3,50.783379788,88.9,69.74460606,81.76,68.79,123.26,112.71,74.443450255,92.53,182.4,51.885,78.98,122.99,356.223984811,302.06,49.76669155,15.564651732,63.49,24.62330871,163.3,36.42,27.174011329,110.69,166.24,174.31327675,154.69,132.97,128.69,156.93,134.1,145.38,83.0468208,51.08,134.19,50.74,180.79,82.1,78.33,252.25,297.64,61.437016575
2019-03-19,88.31,101.26,373.43,79.11,38.855000000000004,183.12,50.81,43.764543648,52.56,37.4,158.76,81.34,100.5,160.11,43.64,27.74,72.34,102.97,149.19,170.72,14.7175,52.03,52.13,205.0,172.58,178.78,14.65549912,52.04,271.01,160.97,50.733592161,88.71,69.4435863,81.31,68.42,121.17,113.43,74.617445563,92.45,181.41,51.63,78.82,120.68,356.009807788,299.54,48.016690675,15.434042716,63.3,24.59775318,162.96,36.37,27.067940536,110.35,160.75,174.7563965,154.63,132.92,128.87,157.24,134.15,145.99,82.64341728,50.74,133.32,50.96,178.77,82.22,78.43,252.82,296.6,60.949421205
2019-03-20,86.64,100.8,376.16,78.43,38.56,181.97,49.93,43.549176448,51.55,37.23,155.19,79.83,99.69,157.76,43.17,27.82,72.48,101.76,148.56,168.49,14.7875,51.41,51.97,204.75,168.91,178.26,14.62483908,52.65,270.46,159.66,50.882955043,87.74,69.39341634,80.86,68.28,118.65,112.45,73.909668038,91.34,175.07,51.2975,78.41,116.11,353.487278401,298.02,47.62669048,15.5880627815,63.26,24.57219765,160.99,36.38,26.882316648,107.92,161.0,174.1544225,154.02,131.74,128.29,156.29,133.01,145.66,81.38666016,49.7,131.85,49.87,176.02,81.23,78.18,256.59,295.98,60.92462822
2019-03-21,87.28,101.95,372.7,79.52,39.11,190.05,50.33,43.838475672,51.9,37.57,156.55,81.0,100.06,158.62,43.51,27.99,73.87,102.78,151.64,169.83,14.94,51.86,52.85,207.81,169.51,178.1,14.7168192,54.54,272.48,159.73,50.285503516000006,87.47999999999999,70.42190052,82.14,69.26,119.61,115.0,74.835676967,90.82,178.99,52.03,79.36,119.06,359.920521586,304.98,48.60669097,15.742082847,63.75,24.54664212,162.17,36.96,27.240305575,109.8,162.61,175.24968075,155.34,133.81,129.76,158.45,134.06,146.47,81.12289632,49.510000000000005,134.6,50.3,177.02,82.01,79.25,260.36,299.01,61.709739408
2019-03-22,84.68,101.9,362.17,78.44,38.25,186.93,49.6,43.092726562,49.73,36.69,149.96,79.63,97.54,155.63,42.26,26.76,70.05,100.37,147.93,165.85,14.8125,49.97,51.74,203.13,163.39,177.94,14.34889872,52.05,268.36,155.94,49.688051989,87.22,68.75793018,79.41,66.86,114.91,112.88,73.815297702,90.3,173.99,48.6375,78.9,110.96,352.765422508,292.51,47.57335712,15.204860859,62.99,24.47997552,159.28,36.13,26.76961643,107.35,160.62,171.1111095,153.81,127.95,128.89,155.83,132.72,141.65,80.85913248,49.32,130.9,49.76,169.93,79.02,77.06,257.13,294.01,60.387446881
2019-03-25,83.43,102.18,370.46,78.74,38.72,183.81,49.72,43.330594813,49.58,36.92,151.08,78.12,96.59,156.45,42.58,27.1,70.02,100.565,147.82,166.62,14.8825,49.9,51.68,203.37,163.72,179.81,14.2569186,52.89,268.6,157.33,49.190175716,87.45,69.0673116,79.62,67.07,115.1,112.37,73.962751353,91.14,172.07,49.255,79.43,111.12,354.589893448,289.6,47.396690365,15.25414728,62.63,24.413308920000002,159.74,36.16,26.895575497,106.9,161.5,169.89880075,153.75,128.56,129.79,155.93,131.38,142.04,81.2237472,48.69,131.67,49.03,169.83,78.96,76.86,260.17,294.12,60.478354492
2019-03-26,85.54,103.49,370.38,80.1,38.81,185.71,50.14,43.343452556,50.44,37.14,152.54,77.49,98.09,156.27,43.3,27.33,72.18,100.76,150.33,166.9,15.065,50.0,51.55,203.25,165.37,181.43,14.4102188,53.36,265.85,157.6,50.285503516,88.42,69.88675428,80.15,67.28,115.77,113.36,74.39921416,92.09,175.15,49.845,80.61,111.6,353.455548472,289.33,48.14669074,15.357648764,62.95,24.34664232,159.73,36.56,27.1077170835,108.41,161.81,173.268183,156.2,130.29,131.71,157.48,131.84,142.33499999999998,82.038312,48.75,132.05,49.09,171.52,79.52,78.1,262.11,294.92,60.941156877
2019-03-27,85.82,102.95,374.21,79.26,38.58,182.97,49.75,43.600607421,50.48,37.12,153.62,78.53,99.1,155.55,43.43,27.295,71.99,101.07,149.96,166.56,14.925,49.78,52.035,202.97,166.6,182.42,14.50219892,52.52,263.92,158.27,50.10294888266667,88.2,68.84990844,80.68,67.15,116.01,114.92,74.493584496,92.25,176.09,49.7675,80.26,110.72,354.87149657099997,290.0,47.963357315,15.456221606,63.27,24.4666422,158.91,36.47,27.31985867,108.98,163.01,173.201297,156.79,129.88,131.81,157.11,131.2,142.63,82.12364736,49.83,132.36,49.97,171.04,79.37,77.98,262.85,293.95,60.684962699
2019-03-28,86.28,103.43,374.44,79.05,39.12,186.69,50.15,43.889906645,50.76,37.39,154.64,78.6,100.98,155.99,43.93,27.26,72.95,102.7,151.45,167.76,14.9675,50.1,52.52,205.11,169.56,186.39,14.66316413,53.85,267.0,158.08,49.920394249333334,89.82,69.35160804,82.23,67.56,117.22,116.78,75.065704662,93.51,177.9,50.1575,80.32,112.57,356.28744467,293.78,48.496690915,15.650902968,63.73,24.80997519,159.93,36.9,27.638071049,110.3,165.2,173.46048025,158.37,131.56,132.81,158.54,132.37,142.85,83.33385792,50.45,134.57,50.32,173.84,79.86,79.07,264.25,295.6,61.932876273
2019-03-29,86.99,103.91,381.42,80.2,39.31,189.13,51.3,43.806331314,51.23,37.74,156.52,79.78,101.29,157.87,44.51,27.81,73.72,103.69,151.74,170.035,15.1475,50.66,53.32,207.2,171.62,186.89,14.64783411,54.41,269.6,159.84,49.737839616,90.71,70.14596574,82.97,68.47,117.98,118.5,76.021204321,93.8,182.175,50.5275,80.38,114.25,360.126766127,300.93,48.130024065,15.848048652,64.09,24.93997506,159.71,36.94,27.591665077,111.74,167.2,173.7196635,159.74,132.52,133.0,158.92,135.49,143.53,83.7450192,51.91,136.17,51.65,175.46,80.56,79.04,264.4,300.16,62.13948448
2019-04-01,88.3,104.02,391.54,80.93,39.445,190.28,51.43,44.391358632,51.69,38.64,159.26,80.87,103.45,162.33,45.49,27.96,74.67,104.99,155.78,172.31,15.545,51.58,53.99,212.44,177.87,193.54,15.06940966,55.26,274.11,161.91,50.3601849565,92.64,71.13264162,84.0,70.13,119.46,119.52,78.557407119,95.96,186.45,51.025000000000006,79.99,118.11,368.376547769,311.26,49.756691545,16.212768167,64.89,25.5666411,160.805,36.92,27.817065513,114.43,170.92,177.1977355,162.07,135.84,134.24,161.47,140.25,148.34,85.47499968,52.41,139.51,52.18,180.91,82.24,80.56,267.85,304.29,63.717971185
2019-04-02,88.49,104.0,390.75,81.02,39.58,190.72,51.48,44.1599192535,52.15,38.71,159.02,82.77,103.22,161.83,45.06,27.83,74.76,105.18,154.82,169.94,15.79,50.86,54.05,210.82,177.52,193.0,15.13839475,54.38,273.33,162.12,50.982530297,92.42,71.64270288,83.72,69.93,120.17,120.23,77.796546279,95.87,184.03,51.5225,79.74,118.53,365.933343206,311.27,49.530024765,16.26698323,63.64,25.39330794,161.9,36.5,27.757400692,113.68,169.78,177.35658975,161.44,136.45,134.91,161.04,140.19,148.74,85.53706176,52.71,139.3,55.33,182.07,82.64,80.04,267.46,303.1,63.296490442
2019-04-03,88.7,103.0,384.74,81.08,39.59,190.31,51.78,43.928479875,52.39,38.75,159.09,84.2,103.54,161.45,44.9,27.935,74.98,107.6,155.55,167.75,15.9325,50.47,54.5,208.62,179.47,192.28,15.00808958,55.38,266.76,163.39,50.459760211,93.49,72.34508232,84.33,70.77,121.67,122.34,77.448555663,96.01,185.19,51.8475,79.93,120.98,369.233255862,311.58,49.98002499,16.22016113,63.68,25.07330826,160.0,36.39666666666667,27.949654004,114.35,169.61,178.19266475,161.1,137.38,136.31,160.29,139.26,150.12,85.8784032,52.89,140.75,57.0,183.33,82.87,79.69,269.86,297.27,63.040296265
2019-04-04,89.23,102.0,395.86,80.4,40.12,183.69,51.56,44.372072018,53.0,39.11,161.2,84.64,104.28,163.43,45.11,28.04,76.08,107.34,156.34,169.17,15.7475,51.13,54.82,209.49,181.67,191.51,15.23037487,55.12,271.53,164.24,49.936990125,94.12,72.1611258,84.01,71.12,122.95,123.11,78.268397963,96.88,187.67,51.335,79.55,122.54,367.519839675,313.64,50.703358685,16.343377183,63.98,24.9333084,162.31,36.29333333333333,27.644700474,113.97,168.79,179.78120725,159.34,137.72,135.71,161.07,140.13,151.76,87.15067584,53.18,142.94,57.22,184.99,83.18,80.0,270.49,299.67,62.932859997
2019-04-05,89.46,102.2,391.93,80.74,40.75,183.48,51.87,44.346356531,53.83,39.51,161.21,84.91,104.68,163.27,45.21,28.26,76.24,109.17,156.26,171.12,15.9875,51.46,55.17,212.8,183.4,192.19,15.41433511,57.73,276.3,165.03,49.83741487,94.92,72.52067718,84.29,71.14,125.04,123.78,78.870008859,96.54,189.9,51.5925,79.76,123.34,367.099418111,316.5,50.583358625,16.429628419,64.6,24.80664186,164.5,36.19,27.671218172,114.33,168.72,180.09891575,160.34,138.96,135.52,161.7,140.36,152.2,87.3523776,53.25,142.79,57.73,185.34,83.25,80.34,273.92,302.58,63.395662381
2019-04-08,89.62,102.09,374.52,80.82,40.85,184.25,51.32,44.320641044,54.5,39.97,160.04,84.58,104.01,163.19,45.26,28.33,75.42,109.22,157.41,172.3,16.16,51.5,55.22,214.23,184.56,194.03,15.52931026,60.32,276.9,165.0,47.248458254,94.4,72.68791038,84.62,71.71,126.02,123.27,78.775638522,96.68,191.38,51.5775,79.73,124.08,366.734523923,314.96,50.896692115,16.409913851,64.8,25.20664146,164.01,36.4,27.717624144,113.62,168.69,179.7728465,160.46,139.88,135.38,162.06,139.82,153.91,87.29807328,51.94,144.0,57.71,186.0,83.68,81.33,276.36,305.66,63.387398053
2019-04-09,88.975,101.64,369.04,80.75,40.25,184.34,51.02,43.973481976,53.42,38.99,157.24,84.25,103.0,161.71,39.13,27.84,73.95,109.23,154.53,170.835,16.06,50.44,53.84,212.88,180.91,192.75,15.33002,58.66,273.47,158.83,45.904192318,93.86500000000001,72.01061592,83.55,70.81,124.25,122.52,78.002981391,94.88,189.95,51.1825,79.29,119.57,360.428200456,305.28,50.216691775,16.010693841,64.0,24.89664177,163.18,35.87,27.6248122,112.91,166.09,177.214457,159.68,138.84,135.15,160.85,136.35,150.99,86.28180672,51.89,141.87,56.95,182.48,82.35,79.57,272.87,302.68,62.453528955
2019-04-10,88.33,102.93,364.94,81.14,40.41,187.59,51.29,44.217779098,54.06,39.32,153.8,84.52,102.38,162.54,39.23,28.01,74.36,109.5,155.38,169.37,16.0675,50.46,54.19,212.23,183.05,192.61,15.39134008,60.12,270.53,158.63,45.605466555,93.33,71.93536098,84.04,71.13,123.48,123.12,77.654990774,95.18,191.0,51.2425,79.65,121.19,362.482713384,303.17,50.103358385,16.064908904,64.62,25.02330831,162.69,35.82,27.737512418,113.08,166.35,177.33986825,160.42,140.89,134.76,159.97,137.53,151.69,86.10337824,52.62,142.46,57.86,182.86,82.42,79.37,269.79,299.12,62.403942986
2019-04-11,89.67,100.57,370.16,81.35,40.31,188.58,51.59,44.81566416,54.61,39.69,155.26,85.75,104.7,164.56,39.98,28.24,74.95,110.3,157.51,171.43,16.2225,50.77,54.89,217.53,185.87,193.18,15.61362537,60.92,277.39,160.16,45.406316046,93.94999999999999,72.6210171,84.8,71.46,124.74,124.48,78.339175715,95.81,191.87,51.3675,77.43,124.75,366.099925335,308.99,51.096692215,16.875670529,65.25,25.1333082,165.22,35.81,28.115389619,113.49,166.67,178.52709475,161.67,141.42,135.79,160.9,138.87,154.33,87.41443968,53.0,144.38,58.39,182.95,82.98,80.9,271.03,305.59,63.122939548
2019-04-12,90.275,101.79,379.64,82.16,40.46,188.76,51.72,45.323545019,54.93,40.39,155.97,85.49,106.68,166.07,40.06,27.73,76.78,111.49,157.27,174.93,16.3425,51.64,55.51,219.28,188.64,196.15,15.87423571,61.87,283.05,161.46,44.808864519,94.57,73.29831156,85.81,72.1,125.02,125.06,79.801915933,97.13,196.95,51.85,78.22,126.74,367.575367052,304.86,51.24669229,17.178782018,65.34,25.55330778,167.84,36.08,28.460119697,114.46,169.5,181.7794265,163.31,144.24,136.98,162.47,141.2,156.4,88.75653216,53.13,146.17,58.05,184.24,83.88,82.37,273.5,309.7,63.635327902
2019-04-15,90.88,104.26,375.46,82.37,40.53,190.16,51.85,45.233540817,54.36,40.24,156.4,85.33,105.5,164.97,39.89,27.27,76.875,112.45,156.21,172.0,16.3025,51.89,55.59,219.17,187.86,193.72,15.75159555,60.75,280.22,162.49,44.709289264,94.07,73.43209812,85.62,71.8,124.38,126.17,79.35955498,96.79,196.18,52.0575,79.08,125.37,363.434611266,304.79,50.823358745,16.947135839,64.96,25.28997471,165.71,36.6,28.546302216,113.64,167.63,180.45006725,163.68,144.09,137.85,162.0,141.615,155.62,88.42294848,52.29,146.61,57.45,185.91000000000003,83.61,81.87,276.34,308.71,63.155996861
2019-04-16,89.52,104.44,381.72,81.59,40.47,188.89,50.95,45.921430081,53.98,40.15,156.81,85.17,100.28,167.22,39.120000000000005,27.42,76.97,113.25,155.35000000000002,173.74,16.295,52.14,55.94,221.05,188.62,193.22,15.85124068,61.55,281.61,164.56,45.5058913,93.9,73.28158824,85.91,72.18,125.4,126.27,79.825508517,97.49,197.23,52.3325,78.76,126.05,363.410813819,306.0,51.610025805,17.131959918,65.13,25.29664137,166.12,36.86,28.605967037,113.94,167.98,181.3446675,162.14,144.95,136.54,162.86,142.03,157.75,88.26003552,52.78,145.82,58.11,187.58,84.15,82.44,271.97,310.06,63.726235513
2019-04-17,89.47,105.15,377.52,81.56,39.99,186.94,50.1,45.722135061,54.48,40.09,157.84,86.725,98.51,165.96,38.35,26.89,77.06,114.0,154.49,174.53,16.2,54.23,56.0,219.95,188.15,197.1,15.26869992,61.5,278.77,165.45,46.028661385999996,93.825,73.25650326,85.75,72.31,125.16,125.46,80.090925089,96.8,198.06,52.485,78.6,125.76,361.911574655,308.32,52.36002618,17.282283502,65.1,26.31330702,166.16,36.59,28.473378546,114.49,169.28,181.963363,162.85,144.38,136.94,162.89,142.74,156.15,87.53080608,52.76,144.62,58.43,188.3,84.43,82.77,268.67,310.5,63.445248351
2019-04-18,89.99,105.78,380.07,81.58500000000001,40.04,188.95,49.9,45.927858953,55.02,40.01,168.07,88.28,97.21,167.84,38.22,27.08,77.93,112.79,154.52,176.85,16.265,55.15,56.49,220.9,189.92,198.58,15.36068004,59.82,281.16,169.05,46.551431472,93.75,74.000691,86.49,72.51,126.17,125.7,80.80460076,97.78,198.15,53.42,79.04,136.0,372.255531637,308.18,51.743359205,17.516394001,65.25,26.32330701,165.65,36.75,28.705408406,114.15,176.66,183.000096,162.44,146.1,137.99,169.06,143.36,158.33,87.49977504,52.18,145.74,58.17,189.92,85.21,82.93,270.64,314.26,63.577477604
2019-04-22,90.16,105.75,375.17,81.61,39.7,190.19,50.71,45.728563932,54.33,39.82,168.41,87.56,98.62,167.325,37.64,27.32,76.5,113.39,153.6,177.03,16.2475,53.92,56.09,219.09,189.93,201.49,15.54464028,60.74,282.89,169.15,46.402068591,93.96,73.88362776,86.62,72.73,125.66,124.82,80.751517446,96.35,195.98,52.6925,79.30000000000001,135.46,370.708697579,291.21,51.956692645,17.274890538,65.4,26.27330706,164.86,36.65,28.804849774,113.62,177.72,182.7158305,161.91,145.76,137.64,168.24,142.38,157.19,87.56183712,51.71,145.43,57.75,189.36,84.94,83.49,267.63,315.26,65.023735056
2019-04-23,90.73,106.22,374.02,83.58,38.96666666666667,194.62,51.92,45.76070829,55.51,40.51,171.21,87.795,97.99,166.81,38.07,27.8,76.74,115.07,156.19,182.37,16.465,54.28,56.28,225.67,189.35,201.67,15.85890569,62.87,292.61,167.76,46.451856218,95.99,74.38532736,87.29,73.16,125.46,125.14,82.585840865,97.59,195.13,53.35,79.56,138.38,380.521178244,293.19,51.60669247,17.521322643,66.51,26.33997366,167.52,36.875,29.003732512,113.6,176.73,183.5184625,165.04,148.12,139.47,171.81,140.055,157.93,87.9729984,52.79,147.45,58.24,189.45,85.59,83.07,264.57,333.1,66.387349226
2019-04-24,91.42,106.11,378.40999999999997,83.48,38.233333333333334,192.6,52.11,45.95357444,56.27,40.48,169.93,88.03,98.5,166.17,38.05,27.79,76.58,116.95,156.71,180.73,16.6325,53.81,56.23,225.34,187.46,206.7,16.1731711,62.58,280.0,165.31,46.850157236,95.5,74.46894396,87.1,72.53,125.21,125.42,82.332220585,97.26,197.86,53.95,79.32,139.89,378.712572269,294.36,52.98002649,17.582930669,66.53,26.43997356,166.41,37.1,27.4657060105,109.365,176.84,183.167311,163.5,147.38,139.5,171.29,137.73,156.81,87.88766304,52.93,145.97,57.85,188.9,85.34,82.625,265.89,330.12,65.643559679
2019-04-25,88.58,105.52,382.8,83.23,37.5,196.54,52.3,45.104963384,54.78,40.16,168.16,86.86,96.85,162.14,37.51,27.78,71.46,117.06,153.32,176.88,16.44,53.34,55.34,223.32,182.02,202.81,15.82058064,62.94,279.19,161.81,47.248458254,96.56,73.40701314,87.19999999999999,71.28,122.93,124.52,82.414794629,96.22,188.87,53.7,79.47,137.53,378.228690845,295.0,50.750025375,17.486822148,66.39,26.17997382,164.75,37.144999999999996,25.927679509,105.13,175.49,159.456224,163.86,143.61,138.79,170.42,136.13,151.21,86.7705456,53.35,143.49,56.71,176.22,83.8,82.18,268.95,328.87,64.767540879
2019-04-26,87.76,105.82,380.79,83.79,38.48,200.07,52.48,45.619273115,55.34,40.56,169.77,87.94,98.32,163.34,38.41,28.05,73.23,117.93,156.59,178.07,16.715,53.6,55.91,221.54,183.0,204.14,15.84357567,62.86,283.13,165.01,47.646759272,98.31,71.26642818,87.3,71.72,123.27,125.26,83.034099964,97.03,184.04,54.195,80.55,140.4,383.083370042,291.91,51.290025645,17.565680422,66.55,26.38997361,166.45,37.19,25.921050085,103.95,177.22,160.25049525,163.7,145.08,139.87,172.25,139.03,153.59,87.74802336,52.98,146.3,57.11,178.43,83.77,83.11,271.38,328.33,65.271664905
2019-04-29,81.11,106.45,379.05,83.61,39.33,198.04,52.85,45.850712493,54.99,40.53,169.03,89.61,95.61,164.14,38.86,32.55,73.82,117.77,157.3,179.21,16.77,53.49,55.81,220.94,183.47,202.84,15.8665707,63.37,286.0,166.29,48.443361308,98.41,71.7848511,87.44,71.07,125.435,126.16,83.824451533,97.75,186.63,54.2175,82.11,140.94,382.797800678,284.85,49.930024965,17.356213133,66.87,26.45664021,165.17,37.32,25.788461593,104.84,176.41,159.02982575,162.99,146.6,140.37,172.55,139.02,155.01,93.44997696,53.605,147.32,57.7,180.99,83.99,83.82,274.66,328.59,64.841919834
