Date,Mid Yield,2-Year Yield,3-Month Yield
2021-04-06,1.6569,0.16155,0.01775
2021-04-07,1.6783,0.1537,0.01265
2021-04-08,1.6253,0.1498,0.01015
2021-04-09,1.66115,0.1578,0.01015
2021-04-12,1.6684,0.1678,0.01265
2021-04-13,1.6189,0.1599,0.01775
2021-04-14,1.6332,0.162,0.01775
2021-04-15,1.5733,0.16,0.01265
2021-04-16,1.5895,0.1622,0.01265
2021-04-19,1.6091,0.1602,0.01775
2021-04-20,1.5651,0.1522,0.01775
2021-04-21,1.55815,0.1482,0.02025
2021-04-22,1.5407,0.1503,0.01775
2021-04-23,1.5586,0.1585,0.0165
2021-04-26,1.56755,0.1687,0.01015
2021-04-27,1.6243,0.1808,0.01265
2021-04-28,1.60935,0.1651,0.01395
2021-04-29,1.6406,0.16315,0.0076
2021-04-30,1.625,0.16135,0.0076
2021-05-03,1.5985,0.1614,0.0101
2021-05-04,1.58975,0.16145,0.01265
2021-05-05,1.5704,0.1536,0.01265
2021-05-06,1.56875,0.1556,0.0114
2021-05-07,1.57795,0.14585,0.0114
2021-05-10,1.6029,0.1538,0.0089
2021-05-11,1.6208,0.1598,0.01265
2021-05-12,1.6925,0.1658,0.01265
2021-05-13,1.65825,0.1559,0.01015
2021-05-14,1.63435,0.148,0.00885
2021-05-17,1.65135,0.1541,0.0076
2021-05-18,1.63945,0.1501,0.01265
2021-05-19,1.67535,0.1582,0.01015
2021-05-20,1.62755,0.1462,0.0038
2021-05-21,1.6216,0.1543,0.00255
2021-05-24,1.60205,0.1503,0.00505
2021-05-25,1.55955,0.1443,0.01265
2021-05-26,1.57995,0.14755,0.00505
2021-05-27,1.60535,0.1456,0.0076
2021-05-28,1.57985,0.13965,0.01015
2021-05-28,1.57985,0.13965,0.01015
2021-06-01,1.60535,0.1476,0.01265
2021-06-02,1.58835,0.14565,0.01775
2021-06-03,1.62415,0.15745,0.01775
2021-06-04,1.55595,0.1477,0.01905
2021-06-07,1.56785,0.1557,0.02025
2021-06-08,1.53725,0.1537,0.0228
2021-06-09,1.4916,0.15575,0.0228
2021-06-10,1.43605,0.1459,0.0228
2021-06-11,1.45265,0.148,0.0228
2021-06-14,1.49645,0.16,0.0152
2021-06-15,1.48805,0.164,0.0228
2021-06-16,1.5788,0.2062,0.03165
2021-06-17,1.50995,0.2123,0.03295
2021-06-18,1.44225,0.2511,0.0355
2021-06-21,1.4954,0.2553,0.0355
2021-06-22,1.46575,0.2291,0.04055
2021-06-23,1.48435,0.2631,0.03805
2021-06-24,1.49785,0.26905,0.04815
2021-06-25,1.52325,0.2671,0.04565
2021-06-28,1.48075,0.2553,0.04565
2021-06-29,1.47395,0.2514,0.04565
2021-06-30,1.46715,0.25155,0.0431
2021-07-01,1.45865,0.2537,0.04565
2021-07-02,1.4289,0.2366,0.0431
2021-07-02,1.4289,0.2366,0.0431
2021-07-06,1.35065,0.2189,0.04565
2021-07-07,1.3221,0.2171,0.04565
2021-07-08,1.29365,0.19535,0.04815
2021-07-09,1.36035,0.2136,0.0469
2021-07-12,1.367,0.2257,0.04815
2021-07-13,1.41745,0.2538,0.04815
2021-07-14,1.34835,0.224,0.04815
2021-07-15,1.29975,0.2261,0.0431
2021-07-16,1.2995,0.2265,0.04565
2021-07-19,1.19705,0.2166,0.04055
2021-07-20,1.221,0.2006,0.04815
2021-07-21,1.29085,0.2088,0.04565
2021-07-22,1.27575,0.2008,0.0469
2021-07-23,1.2805,0.19905,0.04565
2021-07-26,1.2938,0.1951,0.0431
2021-07-27,1.2386,0.2065,0.04815
2021-07-28,1.236,0.2025,0.04565
2021-07-29,1.2651,0.2025,0.0431
2021-07-30,1.22475,0.18685,0.04435
2021-08-02,1.1781,0.17315,0.04185
2021-08-03,1.173,0.1712,0.04815
2021-08-04,1.17875,0.1812,0.04565
2021-08-05,1.22435,0.201,0.04815
2021-08-06,1.30445,0.21125,0.04815
2021-08-09,1.32455,0.2213,0.04815
2021-08-10,1.35325,0.23735,0.05325
2021-08-11,1.33455,0.2196,0.0482
2021-08-12,1.35985,0.2237,0.04815
2021-08-13,1.28255,0.2081,0.05195
2021-08-16,1.2667,0.2122,0.06335
2021-08-17,1.26585,0.2163,0.06845
2021-08-18,1.25915,0.2165,0.0583
2021-08-19,1.2425,0.2206,0.04815
2021-08-20,1.25415,0.2251,0.04565
2021-08-23,1.2525,0.2252,0.04565
2021-08-24,1.29605,0.2233,0.05325
2021-08-25,1.34825,0.2396,0.04565
2021-08-26,1.35335,0.2416,0.04815
2021-08-27,1.30955,0.218,0.04815
2021-08-30,1.2785,0.2023,0.0418
2021-08-31,1.30625,0.2103,0.0431
2021-09-01,1.29785,0.20945,0.03805
2021-09-02,1.28435,0.2086,0.0418
2021-09-03,1.32485,0.2071,0.04185
2021-09-03,1.32485,0.2071,0.04185
2021-09-07,1.37575,0.22005,0.03805
2021-09-08,1.33505,0.2172,0.0431
2021-09-09,1.29625,0.2134,0.04055
2021-09-10,1.34195,0.2137,0.0418
2021-09-13,1.32505,0.2119,0.0418
2021-09-14,1.2828,0.208,0.03805
2021-09-15,1.30305,0.2121,0.03805
2021-09-16,1.33525,0.2193,0.0342
2021-09-17,1.36245,0.2247,0.0355
2021-09-20,1.31155,0.21475,0.0266
2021-09-21,1.32685,0.2169,0.02535
2021-09-22,1.30315,0.2393,0.0279
2021-09-23,1.43445,0.25975,0.0304
2021-09-24,1.45175,0.2705,0.03045
2021-09-27,1.48975,0.2789,0.0266
2021-09-28,1.54525,0.3039,0.0355
2021-09-29,1.52275,0.2921,0.03295
2021-09-30,1.49165,0.2804,0.03805
2021-10-01,1.46415,0.26475,0.0355
2021-10-04,1.47975,0.2786,0.0304
2021-10-05,1.52665,0.2846,0.03805
2021-10-06,1.5267,0.2965,0.04055
2021-10-07,1.57555,0.3085,0.04815
2021-10-08,1.6109,0.3188,0.04565
2021-10-08,1.6109,0.3188,0.04565
2021-10-12,1.57075,0.3409,0.04565
2021-10-13,1.54025,0.359,0.04815
2021-10-14,1.5151,0.36315,0.0431
2021-10-15,1.5729,0.39385,0.04815
2021-10-18,1.59005,0.4203,0.0469
2021-10-19,1.64025,0.39835,0.05325
2021-10-20,1.65935,0.3864,0.04815
2021-10-21,1.6949,0.45045,0.05325
2021-10-22,1.6368,0.45845,0.05575
2021-10-25,1.6316,0.4343,0.0545
2021-10-26,1.60925,0.4468,0.05325
2021-10-27,1.54965,0.50195,0.05325
2021-10-28,1.57645,0.48715,0.0507
2021-10-29,1.55915,0.499,0.0545
2021-11-01,1.5601,0.49915,0.0456
2021-11-02,1.54615,0.447,0.04815
2021-11-03,1.6025,0.47475,0.04565
2021-11-04,1.5288,0.4254,0.0406
2021-11-05,1.45395,0.4038,0.0431
2021-11-08,1.49235,0.4456,0.04055
2021-11-09,1.4384,0.42175,0.0431
2021-11-10,1.569,0.5179,0.04565
2021-11-10,1.569,0.5179,0.04565
2021-11-12,1.569,0.5165,0.04815
2021-11-15,1.6171,0.5187,0.04565
2021-11-16,1.63955,0.52095,0.0431
2021-11-17,1.58455,0.4969,0.04815
2021-11-18,1.58635,0.5011,0.0482
2021-11-19,1.54705,0.5118,0.04815
2021-11-22,1.63135,0.5914,0.0469
2021-11-23,1.67465,0.6132,0.04815
2021-11-24,1.64185,0.6427,0.0545
2021-11-24,1.64185,0.6427,0.0545
2021-11-26,1.48075,0.5049,0.04815
2021-11-29,1.50125,0.49415,0.0406
2021-11-30,1.4545,0.565,0.05325
2021-12-01,1.40285,0.5493,0.04815
2021-12-02,1.44345,0.61365,0.04055
2021-12-03,1.3556,0.59225,0.04815
2021-12-06,1.43165,0.6302,0.04565
2021-12-07,1.48105,0.6922,0.06335
2021-12-08,1.52725,0.6845,0.0583
2021-12-09,1.49645,0.6907,0.0558
2021-12-10,1.48115,0.6534,0.0545
2021-12-13,1.41305,0.6314,0.0507
2021-12-14,1.44025,0.6558,0.05325
2021-12-15,1.45735,0.6641,0.0431
2021-12-16,1.42325,0.6159,0.04055
2021-12-17,1.40635,0.6386,0.04055
2021-12-20,1.42675,0.63375,0.0431
2021-12-21,1.46595,0.6675,0.06845
2021-12-22,1.45235,0.66265,0.0659
2021-12-23,1.49175,0.6904,0.06335
2021-12-23,1.49175,0.6904,0.06335
2021-12-27,1.47645,0.70275,0.0507
2021-12-28,1.4833,0.75395,0.05575
2021-12-29,1.55565,0.751,0.04565
2021-12-30,1.50565,0.7283,0.0431
2021-12-31,1.51095,0.73215,0.0431
2022-01-03,1.63495,0.7748,0.0608
2022-01-04,1.6481,0.7589,0.08365
2022-01-05,1.699,0.8286,0.08875
2022-01-06,1.72725,0.8716,0.0938
2022-01-07,1.7646,0.8691,0.09125
2022-01-10,1.7541,0.8974,0.0951
2022-01-11,1.7454,0.8865,0.1217
2022-01-12,1.7508,0.9209,0.11665
2022-01-13,1.6997,0.8929,0.1179
2022-01-14,1.7921,0.96785,0.1217
2022-01-14,1.7921,0.96785,0.1217
2022-01-18,1.8744,1.0445,0.13185
2022-01-19,1.853,1.05,0.17495
2022-01-20,1.8102,1.02485,0.17245
2022-01-21,1.7696,1.0148,0.16735
2022-01-24,1.77505,0.97,0.1623
2022-01-25,1.77425,1.02635,0.1902
2022-01-26,1.8718,1.1554,0.1978
2022-01-27,1.8021,1.1872,0.19785
2022-01-28,1.7775,1.1703,0.18515
2022-01-31,1.7829,1.18365,0.1826
2022-02-01,1.7937,1.1681,0.2054
2022-02-02,1.77065,1.14855,0.19525
2022-02-03,1.8351,1.2009,0.1978
2022-02-04,1.9148,1.315,0.22955
2022-02-07,1.9186,1.2934,0.213
2022-02-08,1.9641,1.3445,0.279
2022-02-09,1.94425,1.3654,0.27395
2022-02-10,2.04245,1.6082,0.3996
2022-02-11,1.91725,1.48645,0.35515
2022-02-14,1.9849,1.5692,0.37545
2022-02-15,2.0425,1.57635,0.41615
2022-02-16,2.03815,1.52595,0.38055
2022-02-17,1.9667,1.4693,0.3501
2022-02-18,1.92595,1.4675,0.3399
2022-02-18,1.92595,1.4675,0.3399
2022-02-22,1.94335,1.56045,0.3425
2022-02-23,1.9973,1.6046,0.3552
2022-02-24,1.96945,1.5747,0.30695
2022-02-25,1.9695,1.5677,0.3196
2022-02-28,1.82075,1.4353,0.3044
2022-03-01,1.7139,1.33075,0.32725
2022-03-02,1.87755,1.51195,0.3298
2022-03-03,1.8396,1.525,0.34505
2022-03-04,1.73665,1.4879,0.3247
2022-03-07,1.7751,1.5543,0.3247
2022-03-08,1.83955,1.59975,0.36535
2022-03-09,1.95055,1.6737,0.3755
2022-03-10,1.9925,1.70035,0.3755
2022-03-11,1.9961,1.74495,0.38055
2022-03-14,2.141,1.86395,0.40085
2022-03-15,2.1473,1.84905,0.4695
2022-03-16,2.1911,1.94615,0.4339
2022-03-17,2.16525,1.9138,0.38565
2022-03-18,2.1512,1.9413,0.39325
2022-03-21,2.296,2.11535,0.45165
2022-03-22,2.37975,2.16515,0.533
2022-03-23,2.2889,2.09615,0.48725
2022-03-24,2.3681,2.13355,0.50755
2022-03-25,2.487,2.2822,0.52535
2022-03-28,2.46405,2.33505,0.53805
2022-03-29,2.3971,2.3707,0.56605
2022-03-30,2.35605,2.3113,0.5254
2022-03-31,2.3443,2.33355,0.50755
2022-04-01,2.3886,2.46145,0.51775
2022-04-04,2.3924,2.41605,0.55205
2022-04-05,2.5534,2.5231,0.6754
2022-04-06,2.59655,2.48165,0.6779
2022-04-07,2.6635,2.46665,0.6779
2022-04-08,2.70285,2.5146,0.6906
2022-04-11,2.77335,2.49855,0.70075
2022-04-12,2.72605,2.4044,0.74915
2022-04-13,2.70155,2.3635,0.74915
2022-04-14,2.8265,2.4539,0.772
2022-04-14,2.8265,2.4539,0.772
2022-04-18,2.85465,2.44485,0.7681
2022-04-19,2.93805,2.59665,0.8535
2022-04-20,2.833,2.57325,0.8153
2022-04-21,2.90565,2.6718,0.80765
2022-04-22,2.9035,2.67665,0.8101
2022-04-25,2.81595,2.62675,0.8203
2022-04-26,2.72715,2.4794,0.8433
2022-04-27,2.82505,2.58895,0.8293
2022-04-28,2.8311,2.6284,0.81275
2022-04-29,2.9365,2.72985,0.8305
2022-05-02,2.9758,2.7301,0.7872
2022-05-03,2.97805,2.7834,0.9197
2022-05-04,2.9451,2.6533,0.87385
2022-05-05,3.0336,2.70955,0.8204
2022-05-06,3.1404,2.7339,0.83305
2022-05-09,3.0328,2.5969,0.8203
2022-05-10,2.9879,2.60515,0.9019
2022-05-11,2.9236,2.64535,0.9044
2022-05-12,2.8542,2.57765,0.93745
2022-05-13,2.9258,2.58725,0.97685
2022-05-16,2.8849,2.57185,1.0036
2022-05-17,2.99335,2.70855,1.06235
2022-05-18,2.8831,2.6663,1.0292
2022-05-19,2.8361,2.6094,1.0317
2022-05-20,2.7874,2.5848,1.01635
2022-05-23,2.85955,2.62665,1.0214
2022-05-24,2.7533,2.4797,1.06235
2022-05-25,2.7497,2.501,1.0649
2022-05-26,2.7407,2.4768,1.04955
2022-05-27,2.7423,2.48185,1.06215
2022-05-27,2.7423,2.48185,1.06215
2022-05-31,2.8486,2.56155,1.057
2022-06-01,2.9104,2.64665,1.12855
2022-06-02,2.9122,2.6306,1.1311
2022-06-03,2.9396,2.6555,1.16795
2022-06-06,3.03805,2.7313,1.19975
2022-06-07,2.97815,2.7336,1.2485
2022-06-08,3.0261,2.77595,1.25355
2022-06-09,3.0446,2.8144,1.2637
2022-06-10,3.16395,3.06625,1.335
2022-06-13,3.36075,3.3646,1.608
2022-06-14,3.47715,3.43825,1.78995
2022-06-15,3.2896,3.2075,1.61605
2022-06-16,3.19425,3.0975,1.53165
2022-06-17,3.2294,3.168,1.5927
2022-06-17,3.2294,3.168,1.5927
2022-06-21,3.27775,3.1921,1.54415
2022-06-22,3.15895,3.0602,1.56495
2022-06-23,3.0879,3.01135,1.59805
2022-06-24,3.13665,3.06215,1.66175
2022-06-27,3.20065,3.1308,1.6719
2022-06-28,3.17625,3.1106,1.7823
2022-06-29,3.08635,3.04055,1.7004
2022-06-30,3.01565,2.95435,1.6696
2022-07-01,2.8885,2.83795,1.66675
2022-07-01,2.8885,2.83795,1.66675
2022-07-05,2.8172,2.82045,1.682
2022-07-06,2.9326,2.99365,1.8768
2022-07-07,2.99915,3.02335,1.91
2022-07-08,3.07935,3.1016,1.91995
2022-07-11,2.99095,3.06865,2.0273
2022-07-12,2.96875,3.0491,2.16885
2022-07-13,2.93455,3.14745,2.3379
2022-07-14,2.9567,3.12585,2.35315
2022-07-15,2.9272,3.12945,2.33475
2022-07-18,2.9883,3.16815,2.32945
2022-07-19,3.02745,3.24055,2.49195
2022-07-20,3.02935,3.23455,2.45845
2022-07-21,2.88025,3.09445,2.43265
2022-07-22,2.7522,2.97,2.4193
2022-07-25,2.80595,3.0171,2.46145
2022-07-26,2.8023,3.05785,2.52275
2022-07-27,2.784,2.98065,2.4097
2022-07-28,2.6696,2.86625,2.3634
2022-07-29,2.6568,2.88845,2.3578
2022-08-01,2.5866,2.88525,2.33205
2022-08-02,2.7474,3.062,2.5074
2022-08-03,2.7055,3.0682,2.4764
2022-08-04,2.6928,3.04675,2.43005
2022-08-05,2.8259,3.22775,2.5014
2022-08-08,2.749,3.20735,2.51405
2022-08-09,2.7773,3.2655,2.6306
2022-08-10,2.78365,3.2193,2.58165
2022-08-11,2.8885,3.22475,2.5455
2022-08-12,2.8403,3.2484,2.5476
2022-08-15,2.7923,3.19355,2.5833
2022-08-16,2.8068,3.26675,2.65885
2022-08-17,2.9013,3.2838,2.60215
2022-08-18,2.88405,3.20675,2.6431
2022-08-19,2.97395,3.23695,2.66305
2022-08-22,3.0229,3.31505,2.71935
2022-08-23,3.0563,3.30075,2.76185
2022-08-24,3.10855,3.40175,2.77705
2022-08-25,3.03045,3.3732,2.8
2022-08-26,3.02785,3.38035,2.8302
2022-08-29,3.1117,3.43035,2.88135
2022-08-30,3.11085,3.45685,2.9314
2022-08-31,3.19545,3.49395,2.926
2022-09-01,3.25805,3.51575,2.92315
2022-09-02,3.19405,3.39345,2.894
2022-09-02,3.19405,3.39345,2.894
2022-09-06,3.3502,3.50505,2.92715
2022-09-07,3.2663,3.43815,3.01085
2022-09-08,3.32175,3.5108,3.0196
2022-09-09,3.31445,3.56165,3.03815
2022-09-12,3.35675,3.57355,3.07135
2022-09-13,3.41085,3.74445,3.2351
2022-09-14,3.40235,3.786,3.20135
2022-09-15,3.447,3.8604,3.1625
2022-09-16,3.4543,3.87025,3.14105
2022-09-19,3.4924,3.9443,3.1498
2022-09-20,3.56695,3.96965,3.32015
2022-09-21,3.5328,4.057,3.27865
2022-09-22,3.70785,4.1158,3.2217
2022-09-23,3.6856,4.20215,3.18865
2022-09-26,3.9275,4.3439,3.24245
2022-09-27,3.94815,4.285,3.3202
2022-09-28,3.7352,4.12465,3.31985
2022-09-29,3.7795,4.19035,3.29895
2022-09-30,3.8276,4.2705,3.25815
2022-10-03,3.6416,4.11135,3.2321
2022-10-04,3.6329,4.09565,3.3872
2022-10-05,3.7538,4.14505,3.37655
2022-10-06,3.8256,4.2537,3.3737
2022-10-07,3.8865,4.31095,3.3673
2022-10-07,3.8865,4.31095,3.3673
2022-10-11,3.94295,4.312,3.4365
2022-10-12,3.90025,4.2932,3.619
2022-10-13,3.9486,4.4635,3.7012
2022-10-14,4.02145,4.49485,3.71685
2022-10-17,4.01145,4.4475,3.7732
2022-10-18,4.00555,4.42965,3.92675
2022-10-19,4.13665,4.55845,3.9858
2022-10-20,4.2304,4.6111,3.98795
2022-10-21,4.21775,4.48085,3.9905
2022-10-24,4.24555,4.50785,4.00945
2022-10-25,4.0979,4.4717,4.0638
2022-10-26,4.00585,4.41725,4.0194
2022-10-27,3.9259,4.2813,4.0293
2022-10-28,4.00915,4.41215,4.0732
2022-10-31,4.04885,4.48445,4.0766
2022-11-01,4.04705,4.54985,4.1492
2022-11-02,4.09425,4.6093,4.12545
2022-11-03,4.14795,4.7159,4.13015
2022-11-04,4.1605,4.65735,4.10805
2022-11-07,4.21665,4.7269,4.08175
2022-11-08,4.12655,4.65585,4.1932
2022-11-09,4.09755,4.58055,4.1901
2022-11-10,3.8097,4.32795,4.1701
2022-11-10,3.8097,4.32795,4.1701
2022-11-14,3.86205,4.39825,4.17095
2022-11-15,3.7761,4.3424,4.22165
2022-11-16,3.68895,4.3634,4.2212
2022-11-17,3.76755,4.45835,4.22325
2022-11-18,3.8279,4.52975,4.24255
2022-11-21,3.83905,4.5619,4.20325
2022-11-22,3.75685,4.5217,4.3123
2022-11-23,3.6881,4.4711,4.3087
2022-11-23,3.6881,4.4711,4.3087
2022-11-25,3.6896,4.46595,4.28385
2022-11-28,3.6784,4.44325,4.29375
2022-11-29,3.74875,4.47935,4.3719
2022-11-30,3.61,4.32665,4.35325
2022-12-01,3.50845,4.23375,4.30355
2022-12-02,3.4898,4.28205,4.3007
2022-12-05,3.58185,4.3936,4.27825
2022-12-06,3.5305,4.36435,4.34855
2022-12-07,3.4196,4.26235,4.2898
2022-12-08,3.4883,4.31285,4.2621
2022-12-09,3.5847,4.3401,4.29035
2022-12-12,3.61495,4.3796,4.2808
2022-12-13,3.5003,4.212,4.35895
2022-12-14,3.47735,4.21365,4.32475
2022-12-15,3.44905,4.2383,4.31385
2022-12-16,3.48585,4.18035,4.29165
2022-12-19,3.58825,4.262,4.25495
2022-12-20,3.69085,4.26475,4.3408
2022-12-21,3.67215,4.22215,4.31955
2022-12-22,3.68505,4.27775,4.31905
2022-12-23,3.74995,4.32535,4.3144
2022-12-23,3.74995,4.32535,4.3144
2022-12-27,3.8468,4.38055,4.2958
2022-12-28,3.88555,4.3553,4.4413
2022-12-29,3.81925,4.3646,4.39935
2022-12-30,3.87765,4.4258,4.36875
2022-12-30,3.87765,4.4258,4.36875
2023-01-03,3.7511,4.37925,4.36565
2023-01-04,3.68925,4.35445,4.5113
2023-01-05,3.72095,4.46275,4.617
2023-01-06,3.55805,4.2557,4.61005
2023-01-09,3.52565,4.20665,4.6095
2023-01-10,3.6142,4.24515,4.67265
2023-01-11,3.54195,4.21895,4.6669
2023-01-12,3.44275,4.1426,4.59365
2023-01-13,3.49615,4.2216,4.6095
2023-01-13,3.49615,4.2216,4.6095
2023-01-17,3.5485,4.20365,4.6089
2023-01-18,3.3725,4.08355,4.6539
2023-01-19,3.3978,4.1264,4.6559
2023-01-20,3.48055,4.17555,4.6515
2023-01-23,3.52,4.23055,4.6613
2023-01-24,3.45365,4.20925,4.6908
2023-01-25,3.4498,4.1322,4.67205
2023-01-26,3.5048,4.18775,4.6663
2023-01-27,3.5062,4.20005,4.66965
2023-01-30,3.5412,4.23915,4.6587
2023-01-31,3.5087,4.2042,4.6908
2023-02-01,3.4157,4.0981,4.6461
2023-02-02,3.4,4.098,4.62995
2023-02-03,3.51815,4.28545,4.64895
2023-02-06,3.64175,4.4734,4.65355
2023-02-07,3.67825,4.46545,4.696
2023-02-08,3.61445,4.42815,4.7032
2023-02-09,3.66265,4.48305,4.7545
2023-02-10,3.74255,4.52445,4.7604
2023-02-13,3.70255,4.5196,4.76755
2023-02-14,3.75205,4.62075,4.7791
2023-02-15,3.80195,4.63195,4.7707
2023-02-16,3.8618,4.64215,4.80115
2023-02-17,3.81575,4.6148,4.80515
2023-02-17,3.81575,4.6148,4.80515
2023-02-21,3.95255,4.72795,4.811
2023-02-22,3.92535,4.69635,4.8252
2023-02-23,3.88945,4.70255,4.81935
2023-02-24,3.94615,4.81255,4.8226
2023-02-27,3.9209,4.78035,4.7779
2023-02-28,3.92585,4.81685,4.8492
2023-03-01,3.99345,4.87745,4.8459
2023-03-02,4.0596,4.8871,4.8479
2023-03-03,3.9566,4.85955,4.84855
2023-03-06,3.96165,4.88505,4.8531
2023-03-07,3.9676,5.01375,4.9791
2023-03-08,3.9883,5.06905,4.994
2023-03-09,3.90615,4.86895,4.9803
2023-03-10,3.70255,4.5904,4.9238
2023-03-13,3.543,4.0127,4.79085
2023-03-14,3.6835,4.24415,4.831
2023-03-15,3.4604,3.88845,4.6643
2023-03-16,3.57705,4.1708,4.64295
2023-03-17,3.43605,3.84265,4.4029
2023-03-20,3.48,3.9637,4.6069
2023-03-21,3.60655,4.177,4.72715
2023-03-22,3.44905,3.95765,4.7032
2023-03-23,3.41165,3.8225,4.64295
2023-03-24,3.3706,3.7646,4.64895
2023-03-27,3.5374,4.00675,4.6898
2023-03-28,3.5696,4.07835,4.7505
2023-03-29,3.56485,4.09895,4.7499
2023-03-30,3.54595,4.1205,4.81415
2023-03-31,3.47235,4.0366,4.7422
2023-04-03,3.41415,3.9686,4.74165
2023-04-04,3.3377,3.8201,4.857
2023-04-05,3.308,3.7901,4.8304
2023-04-06,3.30135,3.8268,4.85115
2023-04-07,3.41215,3.9888,4.89525
2023-04-10,3.414,4.00875,4.99055
2023-04-11,3.43085,4.0308,5.0181
2023-04-12,3.39895,3.96615,4.9888
2023-04-13,3.4468,3.9662,4.9933
2023-04-14,3.51375,4.0968,5.05615
2023-04-17,3.60515,4.2027,5.07365
2023-04-18,3.57655,4.20095,5.1585
2023-04-19,3.58985,4.2459,5.1239
2023-04-20,3.53465,4.1487,5.079
2023-04-21,3.56705,4.17845,5.0886
2023-04-24,3.49485,4.10315,5.0165
2023-04-25,3.39865,3.94695,5.0987
2023-04-26,3.44375,3.9478,5.1265
2023-04-27,3.5271,4.07955,5.1518
2023-04-28,3.43235,4.0198,5.06395
2023-05-01,3.56905,4.13965,5.01655
2023-05-02,3.43235,3.9902,5.2131
2023-05-03,3.36275,3.86245,5.1396
2023-05-04,3.37585,3.78615,5.2246
2023-05-05,3.43415,3.916,5.22755
2023-05-08,3.50625,3.9991,5.2242
2023-05-09,3.5205,4.02525,5.2521
2023-05-10,3.43785,3.90875,5.20975
2023-05-11,3.3852,3.8973,5.1596
2023-05-12,3.46155,3.99035,5.1808
2023-05-15,3.50655,4.0083,5.1385
2023-05-16,3.54045,4.08315,5.1975
2023-05-17,3.5707,4.1582,5.2306
2023-05-18,3.6495,4.25805,5.2428
2023-05-19,3.68125,4.27655,5.24835
2023-05-22,3.7177,4.3186,5.2528
2023-05-23,3.69665,4.3181,5.3016
2023-05-24,3.74285,4.37675,5.3398
2023-05-25,3.8222,4.535,5.30785
2023-05-26,3.809,4.56715,5.2762
2023-05-26,3.809,4.56715,5.2762
2023-05-30,3.69325,4.45835,5.2702
2023-05-31,3.64545,4.40685,5.39885
2023-06-01,3.59975,4.3418,5.37195
2023-06-02,3.69745,4.51045,5.3748
2023-06-05,3.6879,4.46905,5.29585
2023-06-06,3.67645,4.49635,5.3068
2023-06-07,3.79135,4.55,5.2878
2023-06-08,3.71695,4.51575,5.2389
2023-06-09,3.7423,4.59455,5.24315
2023-06-12,3.74235,4.5834,5.232
2023-06-13,3.82495,4.67575,5.25605
2023-06-14,3.78905,4.69325,5.24225
2023-06-15,3.71845,4.64815,5.21025
2023-06-16,3.76525,4.71945,5.2229
2023-06-16,3.76525,4.71945,5.2229
2023-06-20,3.71785,4.68365,5.2274
2023-06-21,3.72465,4.71735,5.2866
2023-06-22,3.7956,4.78985,5.2963
2023-06-23,3.73565,4.7488,5.2966
2023-06-26,3.72215,4.74185,5.3141
2023-06-27,3.77075,4.7627,5.3396
2023-06-28,3.71265,4.7109,5.3336
2023-06-29,3.84025,4.86235,5.33545
2023-06-30,3.8396,4.9017,5.2992
2023-07-03,3.85745,4.93895,5.3055
2023-07-03,3.85745,4.93895,5.3055
2023-07-05,3.9325,4.94565,5.3398
2023-07-06,4.0301,4.9869,5.3599
2023-07-07,4.0636,4.9491,5.3627
2023-07-10,3.9988,4.8618,5.3697
2023-07-11,3.977,4.88635,5.40485
2023-07-12,3.8603,4.7462,5.3884
2023-07-13,3.76535,4.63135,5.39025
2023-07-14,3.82925,4.7656,5.39045
2023-07-17,3.80775,4.74135,5.39745
2023-07-18,3.78825,4.76165,5.4075
2023-07-19,3.7473,4.766,5.3362
2023-07-20,3.85525,4.844,5.40585
2023-07-21,3.8359,4.8447,5.4113
2023-07-24,3.8774,4.9234,5.4183
2023-07-25,3.8894,4.8765,5.42835
2023-07-26,3.8717,4.84845,5.43015
2023-07-27,4.0012,4.92425,5.42675
2023-07-28,3.9556,4.88375,5.42175
2023-07-31,3.9658,4.88385,5.4131
2023-08-01,4.03605,4.9048,5.4109
2023-08-02,4.0876,4.88405,5.4049
2023-08-03,4.17715,4.88205,5.4093
2023-08-04,4.0408,4.7672,5.4017
2023-08-07,4.09555,4.77555,5.4139
2023-08-08,4.02705,4.75875,5.44665
2023-08-09,4.0151,4.80905,5.4406
2023-08-10,4.10645,4.848,5.4346
2023-08-11,4.1571,4.89145,5.42435
2023-08-14,4.20015,4.97115,5.43395
2023-08-15,4.21785,4.95645,5.44665
2023-08-16,4.2573,4.96625,5.44585
2023-08-17,4.283,4.9345,5.4424
2023-08-18,4.2497,4.9415,5.4374
2023-08-21,4.3409,5.00485,5.4392
2023-08-22,4.331,5.04595,5.4605
2023-08-23,4.1948,4.9699,5.46495
2023-08-24,4.23915,5.0218,5.46935
2023-08-25,4.23045,5.0768,5.48515
2023-08-28,4.2049,5.0512,5.49215
2023-08-29,4.1178,4.8932,5.4708
2023-08-30,4.111,4.88075,5.4648
2023-08-31,4.1052,4.86185,5.451
2023-09-01,4.1798,4.8743,5.4217
2023-09-01,4.1798,4.8743,5.4217
2023-09-05,4.2647,4.9587,5.4261
2023-09-06,4.2936,5.0277,5.4641
2023-09-07,4.249,4.95215,5.45285
2023-09-08,4.2591,4.98745,5.46085
2023-09-11,4.293,4.99375,5.4548
2023-09-12,4.27915,5.01895,5.47275
2023-09-13,4.2534,4.97025,5.4667
2023-09-14,4.2853,5.01245,5.4659
2023-09-15,4.3354,5.03575,5.46085
