date,MOVE,SPX,SKEWX,RVOL,VIX,VVIX,CESIUSD,GPR,Year_Week,GEP,Returns,Squared Returns
2006-06-21,67.0,1252.2,127.36,14.97,15.52,92.4,46.8,102.57276916503906,2006-06-01,73.4704455604483,0.9693855200899526,0.9397082865600679
2006-06-22,69.3,1245.6,125.08,14.99,15.88,91.85,45.9,102.57276916503906,2006-06-01,73.4704455604483,-0.5284662791421598,0.2792766081903592
2006-06-23,70.7,1244.5,122.55,14.99,15.89,86.81,44.1,102.57276916503906,2006-06-01,73.4704455604483,-0.08834987121417669,0.0078056997435616065
2006-06-26,69.0,1250.56,124.87,14.48,15.62,90.71,44.1,102.57276916503906,2006-06-01,73.4704455604483,0.48576081666618415,0.23596357100819818
2006-06-27,67.5,1239.2,120.3,14.69,16.4,95.12,46.6,102.57276916503906,2006-06-01,73.4704455604483,-0.9125440871649589,0.8327367110197281
2006-06-28,67.2,1246.0,118.99,13.82,15.79,96.44,45.6,102.57276916503906,2006-06-01,73.4704455604483,0.5472410244739624,0.2994727388673119
2006-06-29,65.1,1272.87,124.11,15.46,13.03,96.63,45.3,102.57276916503906,2006-06-01,73.4704455604483,2.1335773021229376,4.552152104134193
2006-06-30,65.5,1270.2,118.28,14.91,13.08,92.1,43.8,102.57276916503906,2006-06-01,73.4704455604483,-0.20998249997532442,0.04409265029588712
2006-07-03,65.5,1280.19,120.93,15.06,13.05,89.13,38.0,137.13482666015625,2006-07-01,68.0155734443246,0.7834136029032719,0.6137368732138854
2006-07-05,67.6,1270.91,120.22,14.04,14.15,91.98,35.6,137.13482666015625,2006-07-01,68.0155734443246,-0.7275325101150035,0.5293035532742377
2006-07-06,66.9,1274.08,116.81,14.04,13.65,92.88,30.6,137.13482666015625,2006-07-01,68.0155734443246,0.24911702123773918,0.06205929027036419
2006-07-07,64.0,1265.48,114.97,14.05,13.97,91.46,23.8,137.13482666015625,2006-07-01,68.0155734443246,-0.6772852678868595,0.45871533409657506
2006-07-10,65.0,1267.34,115.89,14.06,14.02,93.52,19.7,137.13482666015625,2006-07-01,68.0155734443246,0.14687189254316207,0.021571352819210146
2006-07-11,64.3,1272.52,119.17,13.99,13.14,91.99,19.1,137.13482666015625,2006-07-01,68.0155734443246,0.40789706378056934,0.16638001464080984
2006-07-24,64.9,1260.91,122.03,14.37,14.98,99.61,7.9,137.13482666015625,2006-07-01,68.0155734443246,-0.916550390272308,0.8400646179083201
2006-07-25,63.7,1268.88,120.53,14.53,14.85,94.97,7.8,137.13482666015625,2006-07-01,68.0155734443246,0.6300939104524034,0.39701833598920133
2006-07-26,63.7,1268.4,120.86,14.46,14.62,89.23,7.9,137.13482666015625,2006-07-01,68.0155734443246,-0.037835793111217604,0.0014315472403548615
2006-07-27,63.6,1263.2,119.78,14.21,14.94,95.29,7.5,137.13482666015625,2006-07-01,68.0155734443246,-0.4108079722759994,0.1687631900855183
2006-07-28,63.7,1278.55,121.4,14.65,14.33,93.16,-1.8,137.13482666015625,2006-07-01,68.0155734443246,1.2078439355172446,1.4588869725657856
2006-07-31,63.4,1276.66,121.64,12.68,14.95,92.79,-2.2,137.13482666015625,2006-07-01,68.0155734443246,-0.14793307357719726,0.021884194257996457
2006-08-01,61.8,1270.92,119.49,12.75,15.05,92.67,1.7,147.08111572265625,2006-08-01,57.34060433560452,-0.45062449172545677,0.20306243254282624
2006-08-02,66.2,1278.55,117.98,12.67,14.34,91.34,2.6,147.08111572265625,2006-08-01,57.34060433560452,0.5985575653026541,0.35827115898104106
2006-08-03,66.1,1280.27,116.79,12.48,14.46,89.24,-1.9,147.08111572265625,2006-08-01,57.34060433560452,0.13443698728716752,0.01807330355085004
2006-08-04,62.5,1279.36,117.54,12.47,14.34,90.68,-8.7,147.08111572265625,2006-08-01,57.34060433560452,-0.07110402974959398,0.005055783046631146
2006-08-07,61.6,1275.77,117.02,12.29,15.23,89.58,-10.0,147.08111572265625,2006-08-01,57.34060433560452,-0.28100349980692857,0.0789629669037425
2006-08-08,59.2,1271.48,118.18,12.33,15.23,88.09,-10.7,147.08111572265625,2006-08-01,57.34060433560452,-0.33683415888475426,0.11345725059159988
2006-08-16,59.9,1295.43,120.17,12.06,12.41,57.01,-3.0,147.08111572265625,2006-08-01,57.34060433560452,1.8661110065437618,3.482370288743772
2006-08-21,58.0,1297.52,125.66,9.83,12.22,80.68,1.1,147.08111572265625,2006-08-01,57.34060433560452,0.16120638289326125,0.025987497885528753
2006-08-22,59.6,1298.82,124.0,8.16,12.19,78.75,2.4,147.08111572265625,2006-08-01,57.34060433560452,0.10014097603849917,0.010028215081943265
2006-08-23,59.4,1292.99,124.2,8.07,12.4,81.15,2.2,147.08111572265625,2006-08-01,57.34060433560452,-0.44987941499181827,0.20239148803338064
2006-08-24,58.7,1296.06,123.75,8.11,12.4,79.7,-1.1,147.08111572265625,2006-08-01,57.34060433560452,0.237152734697488,0.056241419574497124
2006-08-25,58.3,1295.09,125.01,7.95,12.31,81.94,-1.3,147.08111572265625,2006-08-01,57.34060433560452,-0.07487023486186153,0.005605552068270306
2006-08-28,57.1,1301.78,122.64,7.14,12.18,79.47,-2.6,147.08111572265625,2006-08-01,57.34060433560452,0.5152367888948995,0.2654689486307273
2006-08-29,57.7,1304.28,126.53,7.17,12.28,81.8,-6.7,147.08111572265625,2006-08-01,57.34060433560452,0.19186056858898387,0.036810477779288184
2006-08-30,58.1,1304.27,125.52,7.03,12.22,80.77,-7.5,147.08111572265625,2006-08-01,57.34060433560452,-0.0007667094746140295,5.878434184629211e-07
2006-08-31,59.8,1303.82,123.22,6.83,12.31,79.84,-7.6,147.08111572265625,2006-08-01,57.34060433560452,-0.034508011952464696,0.0011908028889114463
2006-09-01,56.7,1311.01,124.59,7.05,11.96,77.19,-5.5,111.72425842285156,2006-09-01,59.25853752315048,0.5499415350848496,0.3024356920114808
2006-09-05,55.1,1313.25,124.31,7.1,12.63,80.18,-7.5,111.72425842285156,2006-09-01,59.25853752315048,0.17071483343975732,0.029143554356364086
2006-09-06,57.4,1300.26,123.09,7.86,13.74,82.96,-4.6,111.72425842285156,2006-09-01,59.25853752315048,-0.994073638177657,0.9881823981197634
2006-09-07,55.8,1294.02,121.66,7.94,13.88,86.18,-4.7,111.72425842285156,2006-09-01,59.25853752315048,-0.481059256034955,0.23141800781690436
2006-09-08,56.4,1298.92,124.34,7.88,13.16,83.7,-4.9,111.72425842285156,2006-09-01,59.25853752315048,0.3779498046911472,0.14284605486607632
2006-09-11,56.3,1299.54,125.99,7.74,12.99,85.78,-5.8,111.72425842285156,2006-09-01,59.25853752315048,0.04772057386033052,0.00227725316955926
2006-09-12,56.9,1313.11,126.42,8.41,11.92,80.99,-16.6,111.72425842285156,2006-09-01,59.25853752315048,1.0388013724718743,1.0791082914494499
2006-09-13,57.5,1318.07,120.44,8.48,11.18,81.55,-17.0,111.72425842285156,2006-09-01,59.25853752315048,0.37701760238468707,0.142142272507898
2006-09-14,57.5,1316.28,119.47,7.23,11.55,81.93,-18.9,111.72425842285156,2006-09-01,59.25853752315048,-0.13589692147820348,0.018467973267253003
2006-09-15,55.9,1319.87,135.25,6.8,11.76,59.52,-21.8,111.72425842285156,2006-09-01,59.25853752315048,0.2723670670737527,0.0741838192263581
2006-09-18,56.2,1321.18,127.35,6.77,11.78,80.97,-36.2,111.72425842285156,2006-09-01,59.25853752315048,0.09920297665198213,0.009841230576613713
2006-09-19,56.2,1318.31,125.03,6.73,11.98,81.77,-37.8,111.72425842285156,2006-09-01,59.25853752315048,-0.21746633865312331,0.04729160844719491
2006-09-20,55.0,1325.18,122.71,6.67,11.39,80.83,-37.7,111.72425842285156,2006-09-01,59.25853752315048,0.5197685988309863,0.2701593963307267
2006-09-21,59.5,1318.03,119.68,6.94,12.25,85.95,-45.8,111.72425842285156,2006-09-01,59.25853752315048,-0.5410101686628527,0.2926920025966083
2006-09-22,69.5,1314.78,118.86,6.79,12.59,85.74,-46.0,111.72425842285156,2006-09-01,59.25853752315048,-0.2468846328283321,0.06095202192678035
2006-09-25,70.2,1326.37,120.75,7.49,12.12,82.01,-46.0,111.72425842285156,2006-09-01,59.25853752315048,0.8776536278301097,0.7702758904433527
2006-09-26,66.7,1336.34,121.64,7.89,11.53,81.59,-42.8,111.72425842285156,2006-09-01,59.25853752315048,0.7488646223540676,0.5607982226135003
2006-09-27,65.8,1336.59,118.43,7.69,11.58,81.08,-42.7,111.72425842285156,2006-09-01,59.25853752315048,0.018706064186407946,0.00034991683734601395
2006-09-28,63.5,1339.15,118.21,7.67,11.72,84.74,-47.9,111.72425842285156,2006-09-01,59.25853752315048,0.1913489936322644,0.03661443736408036
2006-09-29,63.1,1335.85,120.09,7.69,11.98,84.31,-39.2,111.72425842285156,2006-09-01,59.25853752315048,-0.246729097126682,0.060875247368947685
2006-10-02,62.6,1331.32,119.8,7.76,12.57,85.46,-38.5,113.1352996826172,2006-10-01,60.032572066304766,-0.33968621091628026,0.11538672188665965
2006-10-03,61.0,1334.11,116.93,7.59,12.24,86.57,-37.3,113.1352996826172,2006-10-01,60.032572066304766,0.20934716116798358,0.043826233889093694
2006-10-04,66.3,1350.22,118.15,8.34,11.86,82.5,-42.9,113.1352996826172,2006-10-01,60.032572066304766,1.2003139271770753,1.4407535237752531
2006-10-05,66.0,1353.22,115.48,7.64,11.98,87.5,-42.9,113.1352996826172,2006-10-01,60.032572066304766,0.22193954601757887,0.04925716208648901
2006-10-06,63.7,1349.58,117.34,7.5,11.56,85.63,-49.0,113.1352996826172,2006-10-01,60.032572066304766,-0.2693504662330363,0.07254967365995404
2006-10-10,63.1,1353.42,118.43,7.44,11.52,83.62,-49.2,113.1352996826172,2006-10-01,60.032572066304766,0.2841289369837812,0.08072925283153352
2006-10-11,62.0,1349.95,117.16,6.6,11.62,88.4,-48.6,113.1352996826172,2006-10-01,60.032572066304766,-0.25671675765501045,0.06590349366090137
2006-10-12,60.7,1362.83,117.44,7.25,11.09,86.87,-62.3,113.1352996826172,2006-10-01,60.032572066304766,0.9495865336582118,0.9017145849050182
2006-10-13,60.3,1365.62,118.74,7.26,10.75,86.61,-68.1,113.1352996826172,2006-10-01,60.032572066304766,0.2045117903888818,0.04182507240806592
2006-10-16,59.1,1369.05,116.54,7.27,11.09,82.29,-64.8,113.1352996826172,2006-10-01,60.032572066304766,0.25085306809748914,0.06292726177392352
2006-10-17,61.1,1364.05,117.7,7.35,11.73,66.99,-49.1,113.1352996826172,2006-10-01,60.032572066304766,-0.3658853007940404,0.13387205333714544
2006-10-18,59.1,1365.96,114.96,7.29,11.34,79.1,-45.9,113.1352996826172,2006-10-01,60.032572066304766,0.13992625020701072,0.019579355496994966
2006-10-19,58.4,1366.96,116.8,7.31,10.9,77.71,-49.8,113.1352996826172,2006-10-01,60.032572066304766,0.07318180148924214,0.005355576069210843
2006-10-20,56.6,1368.6,117.06,7.05,10.63,78.6,-49.3,113.1352996826172,2006-10-01,60.032572066304766,0.1199023378379282,0.014376570619000668
2006-10-23,58.6,1377.02,115.28,7.34,11.08,84.73,-47.6,113.1352996826172,2006-10-01,60.032572066304766,0.6133424433030328,0.376188952756934
2006-10-24,57.7,1377.38,114.68,6.57,10.78,87.39,-46.8,113.1352996826172,2006-10-01,60.032572066304766,0.026139994339974562,0.0006832993040939021
2006-10-25,57.1,1382.22,113.72,6.17,10.66,85.9,-45.3,113.1352996826172,2006-10-01,60.032572066304766,0.35077583437895554,0.12304368598425244
2006-10-26,58.3,1389.08,112.97,6.38,10.56,81.6,-37.8,113.1352996826172,2006-10-01,60.032572066304766,0.4950755249544564,0.24509977540893058
2006-10-27,59.5,1377.34,111.46,6.85,10.8,82.71,-44.9,113.1352996826172,2006-10-01,60.032572066304766,-0.848755465740088,0.7203858406236736
2006-10-30,58.5,1377.93,114.11,6.82,11.2,80.16,-44.0,113.1352996826172,2006-10-01,60.032572066304766,0.04282701942227028,0.0018341535925955159
2006-10-31,60.9,1377.94,111.48,6.75,11.1,76.4,-52.6,113.1352996826172,2006-10-01,60.032572066304766,0.0007257236371869701,5.26674797571885e-07
2006-11-01,63.8,1367.81,112.36,7.06,11.51,78.89,-56.9,88.77892303466797,2006-11-01,57.19320737769997,-0.7378709613703157,0.5444535556335539
2006-11-02,63.5,1367.34,113.08,6.11,11.42,77.08,-56.8,88.77892303466797,2006-11-01,57.19320737769997,-0.03436740249171381,0.0011811183540274563
2006-11-03,60.9,1364.3,112.37,6.08,11.16,75.19,-51.5,88.77892303466797,2006-11-01,57.19320737769997,-0.22257700539063957,0.0495405233286648
2006-11-06,58.9,1379.78,116.76,7.13,11.16,70.46,-51.9,88.77892303466797,2006-11-01,57.19320737769997,1.1282589583801694,1.272968277165105
2006-11-07,60.9,1382.84,115.72,7.16,11.09,67.5,-52.2,88.77892303466797,2006-11-01,57.19320737769997,0.2215289291624749,0.049075066455872826
2006-11-08,63.5,1385.72,115.86,7.16,10.75,62.08,-53.5,88.77892303466797,2006-11-01,57.19320737769997,0.20805046947438272,0.04328499784851105
2006-11-09,62.0,1378.33,113.19,7.28,11.01,60.42,-46.7,88.77892303466797,2006-11-01,57.19320737769997,-0.5347238731926541,0.28592962056215365
2006-11-10,63.5,1380.9,113.87,6.51,10.79,61.06,-46.5,88.77892303466797,2006-11-01,57.19320737769997,0.18628390842335413,0.034701694537480586
2006-11-13,65.1,1384.42,113.32,6.58,10.86,36.14,-45.8,88.77892303466797,2006-11-01,57.19320737769997,0.2545818857238841,0.0648119365387288
2006-11-14,66.3,1393.22,113.75,6.85,10.5,60.77,-49.7,88.77892303466797,2006-11-01,57.19320737769997,0.6336335480975379,0.4014914732746749
2006-11-15,66.2,1396.57,111.63,6.8,10.31,58.58,-45.3,88.77892303466797,2006-11-01,57.19320737769997,0.24016156127632912,0.057677575514683985
2006-11-16,64.5,1399.76,110.87,6.83,10.16,62.48,-51.7,88.77892303466797,2006-11-01,57.19320737769997,0.22815628940812743,0.0520552923964852
2006-11-17,65.0,1401.2,117.73,6.82,10.05,64.3,-55.3,88.77892303466797,2006-11-01,57.19320737769997,0.10282189869673483,0.0105723428516016
2006-11-20,63.6,1400.5,119.02,6.82,9.97,65.98,-53.1,88.77892303466797,2006-11-01,57.19320737769997,-0.04996966231685479,0.0024969671520604976
2006-11-21,62.7,1402.81,118.53,6.44,9.9,65.3,-52.0,88.77892303466797,2006-11-01,57.19320737769997,0.1648052140394323,0.027160758574583093
2006-11-22,62.9,1406.09,120.86,6.48,10.14,63.62,-52.2,88.77892303466797,2006-11-01,57.19320737769997,0.23354348612123552,0.05454255990965973
2006-11-24,63.0,1400.95,118.47,6.52,10.73,66.48,-50.7,88.77892303466797,2006-11-01,57.19320737769997,-0.36622247953419457,0.13411890451617356
2006-11-27,65.1,1381.9,117.96,7.83,12.3,71.6,-47.8,88.77892303466797,2006-11-01,57.19320737769997,-1.3691214096989062,1.87449343449592
2006-11-28,67.1,1386.72,121.89,7.54,11.62,66.56,-56.1,88.77892303466797,2006-11-01,57.19320737769997,0.34818825765958683,0.12123506277201883
2006-11-29,66.9,1399.48,125.38,8.13,10.83,60.3,-50.0,88.77892303466797,2006-11-01,57.19320737769997,0.9159492649209412,0.8389630559092125
2006-11-30,68.5,1400.63,124.0,8.13,10.91,61.39,-54.9,88.77892303466797,2006-11-01,57.19320737769997,0.08213963484707253,0.0067469196128104114
2006-12-01,72.25,1396.71,126.2,7.9,11.66,62.33,-60.3,90.60655975341795,2006-12-01,56.85694211700664,-0.2802664363961991,0.0785492753702247
2006-12-04,70.1,1409.12,124.81,8.5,11.23,62.11,-58.8,90.60655975341795,2006-12-01,56.85694211700664,0.884592503739639,0.7825038976723633
2006-12-05,71.6,1414.76,127.14,8.61,11.27,65.87,-50.5,90.60655975341795,2006-12-01,56.85694211700664,0.3994509327143707,0.1595610476463807
2006-12-06,75.0,1412.9,125.61,7.74,11.33,66.49,-49.3,90.60655975341795,2006-12-01,56.85694211700664,-0.13155756125308088,0.01730739192285813
2006-12-07,75.6,1407.29,122.86,7.82,12.67,68.65,-48.0,90.60655975341795,2006-12-01,56.85694211700664,-0.397846059992964,0.15828148745192513
2006-12-08,71.1,1409.84,124.71,7.8,12.07,71.34,-44.1,90.60655975341795,2006-12-01,56.85694211700664,0.18103535842812069,0.03277380100119813
2006-12-11,68.3,1413.04,120.65,7.68,10.71,72.84,-38.1,90.60655975341795,2006-12-01,56.85694211700664,0.22671890910740786,0.05140146374685307
2006-12-12,64.7,1411.56,124.46,7.68,10.65,74.78,-18.8,90.60655975341795,2006-12-01,56.85694211700664,-0.1047936086837734,0.010981700420967827
2006-12-13,65.2,1413.21,125.76,7.61,10.18,79.06,-1.9,90.60655975341795,2006-12-01,56.85694211700664,0.11682368388626606,0.01364777311675822
2006-12-14,64.5,1425.49,132.31,7.84,9.97,82.57,1.1,90.60655975341795,2006-12-01,56.85694211700664,0.8651901646480714,0.7485540210037569
2006-12-15,64.25,1427.09,129.81,7.81,10.05,84.63,3.1,90.60655975341795,2006-12-01,56.85694211700664,0.11217916186671262,0.01258416435711811
2006-12-18,62.7,1422.48,128.93,7.83,10.6,84.26,7.8,90.60655975341795,2006-12-01,56.85694211700664,-0.32355787166683486,0.10468969631757198
2006-12-19,63.4,1425.55,129.55,7.85,10.3,78.91,10.2,90.60655975341795,2006-12-01,56.85694211700664,0.215587700204248,0.04647805647935671
2006-12-20,61.5,1423.53,126.28,7.87,10.26,84.68,10.4,90.60655975341795,2006-12-01,56.85694211700664,-0.1418001838118046,0.02010729212906157
2006-12-21,61.8,1418.3,122.05,7.98,10.53,83.94,2.0,90.60655975341795,2006-12-01,56.85694211700664,-0.36807310110549446,0.13547780775741555
2006-12-22,65.3,1410.76,121.5,8.13,11.36,83.41,3.8,90.60655975341795,2006-12-01,56.85694211700664,-0.5330405048294115,0.2841321797887938
2006-12-26,64.6,1416.9,123.4,8.18,11.26,85.28,5.2,90.60655975341795,2006-12-01,56.85694211700664,0.43428203179134334,0.18860088313681733
2006-12-27,65.1,1426.84,123.48,7.14,10.64,83.01,5.8,90.60655975341795,2006-12-01,56.85694211700664,0.699082228469479,0.4887159621618528
2006-12-28,65.9,1424.73,121.7,7.07,10.99,88.72,21.3,90.60655975341795,2006-12-01,56.85694211700664,-0.147988678874187,0.021900649074927246
2006-12-29,66.8,1418.3,121.25,6.57,11.56,88.16,22.0,90.60655975341795,2006-12-01,56.85694211700664,-0.4523350765572337,0.20460702148403848
2007-01-03,70.9,1416.6,118.77,6.57,12.04,87.63,31.7,97.9200439453125,2007-01-01,65.53303383711618,-0.11993369810396741,0.014384091940893596
2007-01-04,72.0,1418.34,118.78,6.48,11.51,88.19,32.2,97.9200439453125,2007-01-01,65.53303383711618,0.1227539361322504,0.015068528835960611
2007-01-05,67.4,1409.71,117.27,6.01,12.14,90.17,40.0,97.9200439453125,2007-01-01,65.53303383711618,-0.6103164221243997,0.3724861351147285
2007-01-08,64.3,1412.84,119.44,5.86,12.0,92.04,42.2,97.9200439453125,2007-01-01,65.53303383711618,0.22178535600830898,0.04918874413973236
2007-01-09,61.8,1412.11,116.28,5.85,11.91,92.76,44.1,97.9200439453125,2007-01-01,65.53303383711618,-0.05168233181110816,0.0026710634214334823
2007-01-10,62.2,1414.85,117.79,5.7,11.47,93.78,51.8,97.9200439453125,2007-01-01,65.53303383711618,0.19384786894813752,0.0375769962957343
2007-01-11,63.0,1423.82,119.13,6.14,10.87,85.97,50.8,97.9200439453125,2007-01-01,65.53303383711618,0.6319882096763795,0.3994090971699554
2007-01-12,61.2,1430.73,119.7,6.27,10.15,85.18,59.1,97.9200439453125,2007-01-01,65.53303383711618,0.4841403021182203,0.23439183213512163
2007-01-16,60.9,1431.9,120.78,6.27,10.74,85.3,52.4,97.9200439453125,2007-01-01,65.53303383711618,0.08174301709609397,0.0066819208439723105
2007-01-17,60.1,1430.62,120.95,6.27,10.59,84.93,53.2,97.9200439453125,2007-01-01,65.53303383711618,-0.08943169552090015,0.007998028163742992
2007-01-18,58.0,1426.37,127.7,5.71,10.85,83.66,57.7,97.9200439453125,2007-01-01,65.53303383711618,-0.2975161365588242,0.08851585151288893
2007-01-19,57.2,1430.5,127.24,5.82,10.4,82.49,61.6,97.9200439453125,2007-01-01,65.53303383711618,0.28912781310015917,0.08359489230808058
2007-01-22,57.2,1422.95,121.13,5.96,10.77,84.43,61.4,97.9200439453125,2007-01-01,65.53303383711618,-0.5291852052066928,0.28003698140964955
2007-01-23,57.2,1427.99,122.77,6.01,10.34,81.48,61.0,97.9200439453125,2007-01-01,65.53303383711618,0.3535679635791376,0.12501030486949838
2007-01-24,57.5,1440.13,124.34,6.65,9.89,77.51,62.3,97.9200439453125,2007-01-01,65.53303383711618,0.8465526199141198,0.7166513382834602
2007-01-25,60.75,1423.9,119.49,7.53,11.22,80.45,62.6,97.9200439453125,2007-01-01,65.53303383711618,-1.1333801486081785,1.2845505612590968
2007-01-26,60.3,1422.18,120.26,7.35,11.13,81.36,66.1,97.9200439453125,2007-01-01,65.53303383711618,-0.12086801561423474,0.014609077198522894
2007-01-29,60.0,1420.62,117.83,7.2,11.45,81.68,68.6,97.9200439453125,2007-01-01,65.53303383711618,-0.10975096078435123,0.012045273393088201
2007-01-30,61.9,1428.82,119.53,7.05,10.96,78.9,68.3,97.9200439453125,2007-01-01,65.53303383711618,0.5755532761662063,0.33126157370565334
2007-01-31,61.6,1438.24,118.58,7.4,10.42,77.28,73.1,97.9200439453125,2007-01-01,65.53303383711618,0.6571215040463959,0.4318086710801975
2007-02-01,61.3,1445.94,119.57,7.44,10.31,73.5,65.6,96.16935729980467,2007-02-01,54.63711323747808,0.5339485256796659,0.2851010280754888
2007-02-02,56.1,1448.39,121.7,7.46,10.08,72.44,58.5,96.16935729980467,2007-02-01,54.63711323747808,0.16929656156476677,0.028661325757652865
2007-02-05,54.9,1446.99,122.48,7.45,10.55,70.29,61.3,96.16935729980467,2007-02-01,54.63711323747808,-0.09670579399642715,0.009352010592479405
2007-02-06,56.3,1448.0,122.78,7.18,10.65,68.55,60.4,96.16935729980467,2007-02-01,54.63711323747808,0.06977571880923032,0.004868650935344778
2007-02-07,60.5,1450.02,122.94,7.14,10.32,70.32,60.4,96.16935729980467,2007-02-01,54.63711323747808,0.13940554772826375,0.019433906737417222
2007-02-08,58.9,1448.31,122.69,7.14,10.44,73.18,60.5,96.16935729980467,2007-02-01,54.63711323747808,-0.1179989993143451,0.013923763839186814
2007-02-09,60.1,1438.06,121.02,7.52,11.1,74.39,60.7,96.16935729980467,2007-02-01,54.63711323747808,-0.710237640173229,0.5044375055188371
2007-02-12,60.0,1433.37,119.81,7.22,11.61,79.12,61.7,96.16935729980467,2007-02-01,54.63711323747808,-0.32666679463741255,0.10671119471868147
2007-02-13,59.8,1444.26,125.32,7.48,10.34,75.72,56.4,96.16935729980467,2007-02-01,54.63711323747808,0.7568764564710787,0.5728619703602167
2007-02-14,59.8,1455.3,123.09,7.87,10.23,74.0,54.8,96.16935729980467,2007-02-01,54.63711323747808,0.7614985272875215,0.5798800070610642
2007-02-15,61.1,1456.81,120.55,7.89,10.22,70.34,36.7,96.16935729980467,2007-02-01,54.63711323747808,0.10370488307995768,0.010754702774627692
2007-02-16,60.7,1455.54,121.01,7.79,10.02,70.74,32.4,96.16935729980467,2007-02-01,54.63711323747808,-0.08721479770640367,0.007606420938968915
2007-02-20,60.9,1459.68,120.99,7.79,10.24,65.87,31.6,96.16935729980467,2007-02-01,54.63711323747808,0.2840267824148074,0.08067121312890833
2007-02-21,57.8,1457.63,119.1,7.67,10.2,67.37,34.5,96.16935729980467,2007-02-01,54.63711323747808,-0.14054045250065575,0.019751618789089074
2007-02-22,57.5,1456.38,119.58,7.6,10.18,66.05,34.3,96.16935729980467,2007-02-01,54.63711323747808,-0.08579243562446137,0.007360342010377349
2007-02-23,57.8,1451.19,117.71,7.13,10.58,70.71,34.2,96.16935729980467,2007-02-01,54.63711323747808,-0.3569995227735429,0.1274486592605374
2007-02-26,61.6,1449.37,117.81,6.04,11.15,70.33,33.9,96.16935729980467,2007-02-01,54.63711323747808,-0.12549302471607773,0.015748499252390098
2007-02-27,70.3,1399.04,112.5,13.72,18.31,110.42,36.2,96.16935729980467,2007-02-01,54.63711323747808,-3.5342692132952407,12.49105887204656
2007-02-28,69.8,1406.82,121.36,13.81,15.42,91.64,25.5,96.16935729980467,2007-02-01,54.63711323747808,0.554555105263509,0.3075313647738216
2007-03-01,72.9,1403.17,120.99,13.71,15.82,99.47,31.2,87.33650207519531,2007-03-01,63.98963150381369,-0.259787547486464,0.06748956982903179
2007-03-02,76.7,1387.17,118.76,14.0,18.61,104.17,28.2,87.33650207519531,2007-03-01,63.98963150381369,-1.1468262190986938,1.3152103768122052
2007-03-05,74.5,1374.12,118.07,14.22,19.63,101.2,17.0,87.33650207519531,2007-03-01,63.98963150381369,-0.9452174281599582,0.8934359864973258
2007-03-06,67.1,1395.41,121.14,14.93,15.96,93.65,15.5,87.33650207519531,2007-03-01,63.98963150381369,1.5374752670107978,2.363830196669924
2007-03-07,71.3,1391.97,119.49,14.95,15.24,94.41,13.6,87.33650207519531,2007-03-01,63.98963150381369,-0.24682689453708984,0.060923515866823666
2007-03-08,69.8,1401.89,121.08,15.13,14.29,93.97,11.8,87.33650207519531,2007-03-01,63.98963150381369,0.7101316234660379,0.5042869226465105
2007-03-09,63.6,1402.85,121.96,15.13,14.09,91.82,14.4,87.33650207519531,2007-03-01,63.98963150381369,0.06845554578957194,0.004686161749348181
2007-03-12,65.3,1406.6,126.35,15.17,13.99,90.02,4.3,87.33650207519531,2007-03-01,63.98963150381369,0.26695632433766825,0.07126567910387832
2007-03-13,72.2,1377.95,130.04,16.62,18.13,94.53,-3.9,87.33650207519531,2007-03-01,63.98963150381369,-2.057855742885797,4.234770258528055
2007-03-14,69.7,1387.17,134.25,16.75,17.27,98.08,-4.2,87.33650207519531,2007-03-01,63.98963150381369,0.6668813049787978,0.44473067493022433
2007-03-15,67.9,1392.28,136.15,16.6,16.43,99.55,-2.0,87.33650207519531,2007-03-01,63.98963150381369,0.3676990596971274,0.13520259850215166
2007-03-16,67.0,1386.95,128.3,16.47,16.79,102.74,4.8,87.33650207519531,2007-03-01,63.98963150381369,-0.3835599453445597,0.14711823167272164
2007-03-19,66.0,1402.06,122.84,16.88,14.59,93.9,4.3,87.33650207519531,2007-03-01,63.98963150381369,1.0835492046144908,1.1740788788206955
2007-03-20,66.0,1410.94,127.35,17.01,13.27,89.55,6.4,87.33650207519531,2007-03-01,63.98963150381369,0.6313565230855894,0.39861105924272444
2007-03-21,66.2,1435.04,130.07,17.87,12.19,94.13,5.3,87.33650207519531,2007-03-01,63.98963150381369,1.6936574454318394,2.868475542466704
2007-03-22,67.2,1434.54,124.99,17.86,12.93,95.52,4.5,87.33650207519531,2007-03-01,63.98963150381369,-0.0348483056795814,0.0012144044087375454
2007-03-23,68.7,1436.11,125.64,17.86,12.95,96.37,3.5,87.33650207519531,2007-03-01,63.98963150381369,0.10938290328232003,0.011964619530469378
2007-03-26,68.2,1437.5,126.45,17.82,13.16,95.95,-6.8,87.33650207519531,2007-03-01,63.98963150381369,0.09674243257850866,0.009359098261207293
2007-03-27,69.7,1428.61,122.89,17.94,13.48,101.0,-11.7,87.33650207519531,2007-03-01,63.98963150381369,-0.6203550115129569,0.3848403403092409
2007-03-28,69.9,1417.23,121.28,13.35,14.98,104.79,-14.1,87.33650207519531,2007-03-01,63.98963150381369,-0.7997681287838405,0.6396290598184057
2007-03-29,65.9,1422.53,121.4,13.31,15.14,102.31,-8.8,87.33650207519531,2007-03-01,63.98963150381369,0.373271414049681,0.1393315485466484
