tic,datadate,gvkeyx,conm,prccd
I0005,2001-06-18,000005,Dow Jones Industrials-30 Stk,10645.38000000
I0005,2001-06-19,000005,Dow Jones Industrials-30 Stk,10596.67000000
I0005,2001-06-20,000005,Dow Jones Industrials-30 Stk,10647.33000000
I0005,2001-06-21,000005,Dow Jones Industrials-30 Stk,10715.43000000
I0005,2001-06-22,000005,Dow Jones Industrials-30 Stk,10604.59000000
I0005,2001-06-25,000005,Dow Jones Industrials-30 Stk,10504.22000000
I0005,2001-06-26,000005,Dow Jones Industrials-30 Stk,10472.48000000
I0005,2001-06-27,000005,Dow Jones Industrials-30 Stk,10434.84000000
I0005,2001-06-28,000005,Dow Jones Industrials-30 Stk,10566.21000000
I0005,2001-06-29,000005,Dow Jones Industrials-30 Stk,10502.40000000
I0005,2001-07-02,000005,Dow Jones Industrials-30 Stk,10593.72000000
I0005,2001-07-03,000005,Dow Jones Industrials-30 Stk,10571.11000000
I0005,2001-07-05,000005,Dow Jones Industrials-30 Stk,10479.86000000
I0005,2001-07-06,000005,Dow Jones Industrials-30 Stk,10252.68000000
I0005,2001-07-09,000005,Dow Jones Industrials-30 Stk,10299.40000000
I0005,2001-07-10,000005,Dow Jones Industrials-30 Stk,10175.64000000
I0005,2001-07-11,000005,Dow Jones Industrials-30 Stk,10241.02000000
I0005,2001-07-12,000005,Dow Jones Industrials-30 Stk,10478.99000000
I0005,2001-07-13,000005,Dow Jones Industrials-30 Stk,10539.06000000
I0005,2001-07-16,000005,Dow Jones Industrials-30 Stk,10472.12000000
I0005,2001-07-17,000005,Dow Jones Industrials-30 Stk,10606.39000000
I0005,2001-07-18,000005,Dow Jones Industrials-30 Stk,10569.83000000
I0005,2001-07-19,000005,Dow Jones Industrials-30 Stk,10610.00000000
I0005,2001-07-20,000005,Dow Jones Industrials-30 Stk,10576.65000000
I0005,2001-07-23,000005,Dow Jones Industrials-30 Stk,10424.42000000
I0005,2001-07-24,000005,Dow Jones Industrials-30 Stk,10241.12000000
I0005,2001-07-25,000005,Dow Jones Industrials-30 Stk,10405.67000000
I0005,2001-07-26,000005,Dow Jones Industrials-30 Stk,10455.63000000
I0005,2001-07-27,000005,Dow Jones Industrials-30 Stk,10416.67000000
I0005,2001-07-30,000005,Dow Jones Industrials-30 Stk,10401.72000000
I0005,2001-07-31,000005,Dow Jones Industrials-30 Stk,10522.81000000
I0005,2001-08-01,000005,Dow Jones Industrials-30 Stk,10510.01000000
I0005,2001-08-02,000005,Dow Jones Industrials-30 Stk,10551.18000000
I0005,2001-08-03,000005,Dow Jones Industrials-30 Stk,10512.78000000
I0005,2001-08-06,000005,Dow Jones Industrials-30 Stk,10401.31000000
I0005,2001-08-07,000005,Dow Jones Industrials-30 Stk,10458.74000000
I0005,2001-08-08,000005,Dow Jones Industrials-30 Stk,10293.50000000
I0005,2001-08-09,000005,Dow Jones Industrials-30 Stk,10298.56000000
I0005,2001-08-10,000005,Dow Jones Industrials-30 Stk,10416.25000000
I0005,2001-08-13,000005,Dow Jones Industrials-30 Stk,10415.91000000
I0005,2001-08-14,000005,Dow Jones Industrials-30 Stk,10412.17000000
I0005,2001-08-15,000005,Dow Jones Industrials-30 Stk,10345.95000000
I0005,2001-08-16,000005,Dow Jones Industrials-30 Stk,10392.52000000
I0005,2001-08-17,000005,Dow Jones Industrials-30 Stk,10240.78000000
I0005,2001-08-20,000005,Dow Jones Industrials-30 Stk,10320.07000000
I0005,2001-08-21,000005,Dow Jones Industrials-30 Stk,10174.14000000
I0005,2001-08-22,000005,Dow Jones Industrials-30 Stk,10276.90000000
I0005,2001-08-23,000005,Dow Jones Industrials-30 Stk,10229.15000000
I0005,2001-08-24,000005,Dow Jones Industrials-30 Stk,10423.17000000
I0005,2001-08-27,000005,Dow Jones Industrials-30 Stk,10382.35000000
I0005,2001-08-28,000005,Dow Jones Industrials-30 Stk,10222.03000000
I0005,2001-08-29,000005,Dow Jones Industrials-30 Stk,10090.90000000
I0005,2001-08-30,000005,Dow Jones Industrials-30 Stk,9919.58000000
I0005,2001-08-31,000005,Dow Jones Industrials-30 Stk,9949.75000000
I0005,2001-09-04,000005,Dow Jones Industrials-30 Stk,9997.49000000
I0005,2001-09-05,000005,Dow Jones Industrials-30 Stk,10033.27000000
I0005,2001-09-06,000005,Dow Jones Industrials-30 Stk,9840.84000000
I0005,2001-09-07,000005,Dow Jones Industrials-30 Stk,9605.85000000
I0005,2001-09-10,000005,Dow Jones Industrials-30 Stk,9605.51000000
I0005,2001-09-17,000005,Dow Jones Industrials-30 Stk,8920.70000000
I0005,2001-09-18,000005,Dow Jones Industrials-30 Stk,8903.40000000
I0005,2001-09-19,000005,Dow Jones Industrials-30 Stk,8759.13000000
I0005,2001-09-20,000005,Dow Jones Industrials-30 Stk,8376.21000000
I0005,2001-09-21,000005,Dow Jones Industrials-30 Stk,8235.81000000
I0005,2001-09-24,000005,Dow Jones Industrials-30 Stk,8603.86000000
I0005,2001-09-25,000005,Dow Jones Industrials-30 Stk,8659.97000000
I0005,2001-09-26,000005,Dow Jones Industrials-30 Stk,8567.39000000
I0005,2001-09-27,000005,Dow Jones Industrials-30 Stk,8681.42000000
I0005,2001-09-28,000005,Dow Jones Industrials-30 Stk,8847.56000000
I0005,2001-10-01,000005,Dow Jones Industrials-30 Stk,8836.83000000
I0005,2001-10-02,000005,Dow Jones Industrials-30 Stk,8950.59000000
I0005,2001-10-03,000005,Dow Jones Industrials-30 Stk,9123.78000000
I0005,2001-10-04,000005,Dow Jones Industrials-30 Stk,9060.88000000
I0005,2001-10-05,000005,Dow Jones Industrials-30 Stk,9119.77000000
I0005,2001-10-08,000005,Dow Jones Industrials-30 Stk,9067.94000000
I0005,2001-10-09,000005,Dow Jones Industrials-30 Stk,9052.44000000
I0005,2001-10-10,000005,Dow Jones Industrials-30 Stk,9240.86000000
I0005,2001-10-11,000005,Dow Jones Industrials-30 Stk,9410.45000000
I0005,2001-10-12,000005,Dow Jones Industrials-30 Stk,9344.16000000
I0005,2001-10-15,000005,Dow Jones Industrials-30 Stk,9347.62000000
I0005,2001-10-16,000005,Dow Jones Industrials-30 Stk,9384.23000000
I0005,2001-10-17,000005,Dow Jones Industrials-30 Stk,9232.97000000
I0005,2001-10-18,000005,Dow Jones Industrials-30 Stk,9163.22000000
I0005,2001-10-19,000005,Dow Jones Industrials-30 Stk,9204.11000000
I0005,2001-10-22,000005,Dow Jones Industrials-30 Stk,9377.03000000
I0005,2001-10-23,000005,Dow Jones Industrials-30 Stk,9340.08000000
I0005,2001-10-24,000005,Dow Jones Industrials-30 Stk,9345.62000000
I0005,2001-10-25,000005,Dow Jones Industrials-30 Stk,9462.90000000
I0005,2001-10-26,000005,Dow Jones Industrials-30 Stk,9545.17000000
I0005,2001-10-29,000005,Dow Jones Industrials-30 Stk,9269.50000000
I0005,2001-10-30,000005,Dow Jones Industrials-30 Stk,9121.98000000
I0005,2001-10-31,000005,Dow Jones Industrials-30 Stk,9075.14000000
I0005,2001-11-01,000005,Dow Jones Industrials-30 Stk,9263.90000000
I0005,2001-11-02,000005,Dow Jones Industrials-30 Stk,9323.54000000
I0005,2001-11-05,000005,Dow Jones Industrials-30 Stk,9441.03000000
I0005,2001-11-06,000005,Dow Jones Industrials-30 Stk,9591.12000000
I0005,2001-11-07,000005,Dow Jones Industrials-30 Stk,9554.37000000
I0005,2001-11-08,000005,Dow Jones Industrials-30 Stk,9587.52000000
I0005,2001-11-09,000005,Dow Jones Industrials-30 Stk,9608.00000000
I0005,2001-11-12,000005,Dow Jones Industrials-30 Stk,9554.37000000
I0005,2001-11-13,000005,Dow Jones Industrials-30 Stk,9750.95000000
I0005,2001-11-14,000005,Dow Jones Industrials-30 Stk,9823.61000000
I0005,2001-11-15,000005,Dow Jones Industrials-30 Stk,9872.39000000
I0005,2001-11-16,000005,Dow Jones Industrials-30 Stk,9866.99000000
I0005,2001-11-19,000005,Dow Jones Industrials-30 Stk,9976.46000000
I0005,2001-11-20,000005,Dow Jones Industrials-30 Stk,9901.38000000
I0005,2001-11-21,000005,Dow Jones Industrials-30 Stk,9834.68000000
I0005,2001-11-23,000005,Dow Jones Industrials-30 Stk,9959.71000000
I0005,2001-11-26,000005,Dow Jones Industrials-30 Stk,9982.75000000
I0005,2001-11-27,000005,Dow Jones Industrials-30 Stk,9872.60000000
I0005,2001-11-28,000005,Dow Jones Industrials-30 Stk,9711.86000000
I0005,2001-11-29,000005,Dow Jones Industrials-30 Stk,9829.42000000
I0005,2001-11-30,000005,Dow Jones Industrials-30 Stk,9851.56000000
I0005,2001-12-03,000005,Dow Jones Industrials-30 Stk,9763.96000000
I0005,2001-12-04,000005,Dow Jones Industrials-30 Stk,9893.84000000
I0005,2001-12-05,000005,Dow Jones Industrials-30 Stk,10114.29000000
I0005,2001-12-06,000005,Dow Jones Industrials-30 Stk,10099.14000000
I0005,2001-12-07,000005,Dow Jones Industrials-30 Stk,10049.46000000
I0005,2001-12-10,000005,Dow Jones Industrials-30 Stk,9921.45000000
I0005,2001-12-11,000005,Dow Jones Industrials-30 Stk,9888.37000000
I0005,2001-12-12,000005,Dow Jones Industrials-30 Stk,9894.81000000
I0005,2001-12-13,000005,Dow Jones Industrials-30 Stk,9766.45000000
I0005,2001-12-14,000005,Dow Jones Industrials-30 Stk,9811.15000000
I0005,2001-12-17,000005,Dow Jones Industrials-30 Stk,9891.97000000
I0005,2001-12-18,000005,Dow Jones Industrials-30 Stk,9998.39000000
I0005,2001-12-19,000005,Dow Jones Industrials-30 Stk,10070.49000000
I0005,2001-12-20,000005,Dow Jones Industrials-30 Stk,9985.18000000
I0005,2001-12-21,000005,Dow Jones Industrials-30 Stk,10035.34000000
I0005,2001-12-24,000005,Dow Jones Industrials-30 Stk,10035.34000000
I0005,2001-12-26,000005,Dow Jones Industrials-30 Stk,10088.14000000
I0005,2001-12-27,000005,Dow Jones Industrials-30 Stk,10131.31000000
I0005,2001-12-28,000005,Dow Jones Industrials-30 Stk,10136.99000000
I0005,2001-12-31,000005,Dow Jones Industrials-30 Stk,10021.50000000
I0005,2002-01-02,000005,Dow Jones Industrials-30 Stk,10073.40000000
I0005,2002-01-03,000005,Dow Jones Industrials-30 Stk,10172.14000000
I0005,2002-01-04,000005,Dow Jones Industrials-30 Stk,10259.74000000
I0005,2002-01-07,000005,Dow Jones Industrials-30 Stk,10197.05000000
I0005,2002-01-08,000005,Dow Jones Industrials-30 Stk,10150.55000000
I0005,2002-01-09,000005,Dow Jones Industrials-30 Stk,10094.09000000
I0005,2002-01-10,000005,Dow Jones Industrials-30 Stk,10067.86000000
I0005,2002-01-11,000005,Dow Jones Industrials-30 Stk,9987.53000000
I0005,2002-01-14,000005,Dow Jones Industrials-30 Stk,9891.42000000
I0005,2002-01-15,000005,Dow Jones Industrials-30 Stk,9924.15000000
I0005,2002-01-16,000005,Dow Jones Industrials-30 Stk,9712.27000000
I0005,2002-01-17,000005,Dow Jones Industrials-30 Stk,9850.04000000
I0005,2002-01-18,000005,Dow Jones Industrials-30 Stk,9771.85000000
I0005,2002-01-22,000005,Dow Jones Industrials-30 Stk,9713.80000000
I0005,2002-01-23,000005,Dow Jones Industrials-30 Stk,9730.96000000
I0005,2002-01-24,000005,Dow Jones Industrials-30 Stk,9796.07000000
I0005,2002-01-25,000005,Dow Jones Industrials-30 Stk,9840.08000000
I0005,2002-01-28,000005,Dow Jones Industrials-30 Stk,9865.75000000
I0005,2002-01-29,000005,Dow Jones Industrials-30 Stk,9618.24000000
I0005,2002-01-30,000005,Dow Jones Industrials-30 Stk,9762.86000000
I0005,2002-01-31,000005,Dow Jones Industrials-30 Stk,9920.00000000
I0005,2002-02-01,000005,Dow Jones Industrials-30 Stk,9907.26000000
I0005,2002-02-04,000005,Dow Jones Industrials-30 Stk,9687.09000000
I0005,2002-02-05,000005,Dow Jones Industrials-30 Stk,9685.43000000
I0005,2002-02-06,000005,Dow Jones Industrials-30 Stk,9653.39000000
I0005,2002-02-07,000005,Dow Jones Industrials-30 Stk,9625.44000000
I0005,2002-02-08,000005,Dow Jones Industrials-30 Stk,9744.24000000
I0005,2002-02-11,000005,Dow Jones Industrials-30 Stk,9884.78000000
I0005,2002-02-12,000005,Dow Jones Industrials-30 Stk,9863.74000000
I0005,2002-02-13,000005,Dow Jones Industrials-30 Stk,9989.67000000
I0005,2002-02-14,000005,Dow Jones Industrials-30 Stk,10001.99000000
I0005,2002-02-15,000005,Dow Jones Industrials-30 Stk,9903.04000000
I0005,2002-02-19,000005,Dow Jones Industrials-30 Stk,9745.14000000
I0005,2002-02-20,000005,Dow Jones Industrials-30 Stk,9941.17000000
I0005,2002-02-21,000005,Dow Jones Industrials-30 Stk,9834.68000000
I0005,2002-02-22,000005,Dow Jones Industrials-30 Stk,9968.15000000
I0005,2002-02-25,000005,Dow Jones Industrials-30 Stk,10145.71000000
I0005,2002-02-26,000005,Dow Jones Industrials-30 Stk,10115.26000000
I0005,2002-02-27,000005,Dow Jones Industrials-30 Stk,10127.58000000
I0005,2002-02-28,000005,Dow Jones Industrials-30 Stk,10106.13000000
I0005,2002-03-01,000005,Dow Jones Industrials-30 Stk,10368.86000000
I0005,2002-03-04,000005,Dow Jones Industrials-30 Stk,10586.82000000
I0005,2002-03-05,000005,Dow Jones Industrials-30 Stk,10433.41000000
I0005,2002-03-06,000005,Dow Jones Industrials-30 Stk,10574.29000000
I0005,2002-03-07,000005,Dow Jones Industrials-30 Stk,10525.37000000
I0005,2002-03-08,000005,Dow Jones Industrials-30 Stk,10572.49000000
I0005,2002-03-11,000005,Dow Jones Industrials-30 Stk,10611.24000000
I0005,2002-03-12,000005,Dow Jones Industrials-30 Stk,10632.35000000
I0005,2002-03-13,000005,Dow Jones Industrials-30 Stk,10501.85000000
I0005,2002-03-14,000005,Dow Jones Industrials-30 Stk,10517.14000000
I0005,2002-03-15,000005,Dow Jones Industrials-30 Stk,10607.23000000
I0005,2002-03-18,000005,Dow Jones Industrials-30 Stk,10577.75000000
I0005,2002-03-19,000005,Dow Jones Industrials-30 Stk,10635.25000000
I0005,2002-03-20,000005,Dow Jones Industrials-30 Stk,10501.57000000
I0005,2002-03-21,000005,Dow Jones Industrials-30 Stk,10479.84000000
I0005,2002-03-22,000005,Dow Jones Industrials-30 Stk,10427.67000000
I0005,2002-03-25,000005,Dow Jones Industrials-30 Stk,10281.67000000
I0005,2002-03-26,000005,Dow Jones Industrials-30 Stk,10353.36000000
I0005,2002-03-27,000005,Dow Jones Industrials-30 Stk,10426.91000000
I0005,2002-03-28,000005,Dow Jones Industrials-30 Stk,10403.94000000
I0005,2002-04-01,000005,Dow Jones Industrials-30 Stk,10362.70000000
I0005,2002-04-02,000005,Dow Jones Industrials-30 Stk,10313.71000000
I0005,2002-04-03,000005,Dow Jones Industrials-30 Stk,10198.29000000
I0005,2002-04-04,000005,Dow Jones Industrials-30 Stk,10235.17000000
I0005,2002-04-05,000005,Dow Jones Industrials-30 Stk,10271.64000000
I0005,2002-04-08,000005,Dow Jones Industrials-30 Stk,10249.08000000
I0005,2002-04-09,000005,Dow Jones Industrials-30 Stk,10208.67000000
I0005,2002-04-10,000005,Dow Jones Industrials-30 Stk,10381.73000000
I0005,2002-04-11,000005,Dow Jones Industrials-30 Stk,10176.08000000
I0005,2002-04-12,000005,Dow Jones Industrials-30 Stk,10190.82000000
I0005,2002-04-15,000005,Dow Jones Industrials-30 Stk,10093.67000000
I0005,2002-04-16,000005,Dow Jones Industrials-30 Stk,10301.32000000
I0005,2002-04-17,000005,Dow Jones Industrials-30 Stk,10220.78000000
I0005,2002-04-18,000005,Dow Jones Industrials-30 Stk,10205.28000000
I0005,2002-04-19,000005,Dow Jones Industrials-30 Stk,10257.11000000
I0005,2002-04-22,000005,Dow Jones Industrials-30 Stk,10136.43000000
I0005,2002-04-23,000005,Dow Jones Industrials-30 Stk,10089.24000000
I0005,2002-04-24,000005,Dow Jones Industrials-30 Stk,10030.43000000
I0005,2002-04-25,000005,Dow Jones Industrials-30 Stk,10035.06000000
I0005,2002-04-26,000005,Dow Jones Industrials-30 Stk,9910.72000000
I0005,2002-04-29,000005,Dow Jones Industrials-30 Stk,9819.87000000
I0005,2002-04-30,000005,Dow Jones Industrials-30 Stk,9946.22000000
I0005,2002-05-01,000005,Dow Jones Industrials-30 Stk,10059.63000000
I0005,2002-05-02,000005,Dow Jones Industrials-30 Stk,10091.87000000
I0005,2002-05-03,000005,Dow Jones Industrials-30 Stk,10006.63000000
I0005,2002-05-06,000005,Dow Jones Industrials-30 Stk,9808.04000000
I0005,2002-05-07,000005,Dow Jones Industrials-30 Stk,9836.55000000
I0005,2002-05-08,000005,Dow Jones Industrials-30 Stk,10141.83000000
I0005,2002-05-09,000005,Dow Jones Industrials-30 Stk,10037.42000000
I0005,2002-05-10,000005,Dow Jones Industrials-30 Stk,9939.92000000
I0005,2002-05-13,000005,Dow Jones Industrials-30 Stk,10109.66000000
I0005,2002-05-14,000005,Dow Jones Industrials-30 Stk,10298.14000000
I0005,2002-05-15,000005,Dow Jones Industrials-30 Stk,10243.68000000
I0005,2002-05-16,000005,Dow Jones Industrials-30 Stk,10289.21000000
I0005,2002-05-17,000005,Dow Jones Industrials-30 Stk,10353.08000000
I0005,2002-05-20,000005,Dow Jones Industrials-30 Stk,10229.50000000
I0005,2002-05-21,000005,Dow Jones Industrials-30 Stk,10105.71000000
I0005,2002-05-22,000005,Dow Jones Industrials-30 Stk,10157.88000000
I0005,2002-05-23,000005,Dow Jones Industrials-30 Stk,10216.08000000
I0005,2002-05-24,000005,Dow Jones Industrials-30 Stk,10104.26000000
I0005,2002-05-28,000005,Dow Jones Industrials-30 Stk,9981.58000000
I0005,2002-05-29,000005,Dow Jones Industrials-30 Stk,9923.04000000
I0005,2002-05-30,000005,Dow Jones Industrials-30 Stk,9911.69000000
I0005,2002-05-31,000005,Dow Jones Industrials-30 Stk,9925.25000000
I0005,2002-06-03,000005,Dow Jones Industrials-30 Stk,9709.79000000
I0005,2002-06-04,000005,Dow Jones Industrials-30 Stk,9687.84000000
I0005,2002-06-05,000005,Dow Jones Industrials-30 Stk,9796.80000000
I0005,2002-06-06,000005,Dow Jones Industrials-30 Stk,9624.64000000
I0005,2002-06-07,000005,Dow Jones Industrials-30 Stk,9589.67000000
I0005,2002-06-10,000005,Dow Jones Industrials-30 Stk,9645.40000000
I0005,2002-06-11,000005,Dow Jones Industrials-30 Stk,9517.26000000
I0005,2002-06-12,000005,Dow Jones Industrials-30 Stk,9617.71000000
I0005,2002-06-13,000005,Dow Jones Industrials-30 Stk,9502.80000000
I0005,2002-06-14,000005,Dow Jones Industrials-30 Stk,9474.21000000
I0005,2002-06-17,000005,Dow Jones Industrials-30 Stk,9687.42000000
I0005,2002-06-18,000005,Dow Jones Industrials-30 Stk,9706.12000000
I0005,2002-06-19,000005,Dow Jones Industrials-30 Stk,9561.57000000
I0005,2002-06-20,000005,Dow Jones Industrials-30 Stk,9431.77000000
I0005,2002-06-21,000005,Dow Jones Industrials-30 Stk,9253.79000000
I0005,2002-06-24,000005,Dow Jones Industrials-30 Stk,9281.82000000
I0005,2002-06-25,000005,Dow Jones Industrials-30 Stk,9126.82000000
I0005,2002-06-26,000005,Dow Jones Industrials-30 Stk,9120.11000000
I0005,2002-06-27,000005,Dow Jones Industrials-30 Stk,9269.92000000
I0005,2002-06-28,000005,Dow Jones Industrials-30 Stk,9243.26000000
I0005,2002-07-01,000005,Dow Jones Industrials-30 Stk,9109.79000000
I0005,2002-07-02,000005,Dow Jones Industrials-30 Stk,9007.75000000
I0005,2002-07-03,000005,Dow Jones Industrials-30 Stk,9054.97000000
I0005,2002-07-05,000005,Dow Jones Industrials-30 Stk,9379.50000000
I0005,2002-07-08,000005,Dow Jones Industrials-30 Stk,9274.90000000
I0005,2002-07-09,000005,Dow Jones Industrials-30 Stk,9096.09000000
I0005,2002-07-10,000005,Dow Jones Industrials-30 Stk,8813.50000000
I0005,2002-07-11,000005,Dow Jones Industrials-30 Stk,8801.53000000
I0005,2002-07-12,000005,Dow Jones Industrials-30 Stk,8684.53000000
I0005,2002-07-15,000005,Dow Jones Industrials-30 Stk,8639.19000000
I0005,2002-07-16,000005,Dow Jones Industrials-30 Stk,8473.11000000
I0005,2002-07-17,000005,Dow Jones Industrials-30 Stk,8542.48000000
I0005,2002-07-18,000005,Dow Jones Industrials-30 Stk,8409.49000000
I0005,2002-07-19,000005,Dow Jones Industrials-30 Stk,8019.26000000
I0005,2002-07-22,000005,Dow Jones Industrials-30 Stk,7784.58000000
I0005,2002-07-23,000005,Dow Jones Industrials-30 Stk,7702.34000000
I0005,2002-07-24,000005,Dow Jones Industrials-30 Stk,8191.29000000
I0005,2002-07-25,000005,Dow Jones Industrials-30 Stk,8186.31000000
I0005,2002-07-26,000005,Dow Jones Industrials-30 Stk,8264.39000000
I0005,2002-07-29,000005,Dow Jones Industrials-30 Stk,8711.88000000
I0005,2002-07-30,000005,Dow Jones Industrials-30 Stk,8680.03000000
I0005,2002-07-31,000005,Dow Jones Industrials-30 Stk,8736.59000000
I0005,2002-08-01,000005,Dow Jones Industrials-30 Stk,8506.62000000
I0005,2002-08-02,000005,Dow Jones Industrials-30 Stk,8313.13000000
I0005,2002-08-05,000005,Dow Jones Industrials-30 Stk,8043.63000000
I0005,2002-08-06,000005,Dow Jones Industrials-30 Stk,8274.09000000
I0005,2002-08-07,000005,Dow Jones Industrials-30 Stk,8456.15000000
I0005,2002-08-08,000005,Dow Jones Industrials-30 Stk,8712.02000000
I0005,2002-08-09,000005,Dow Jones Industrials-30 Stk,8745.45000000
I0005,2002-08-12,000005,Dow Jones Industrials-30 Stk,8688.89000000
I0005,2002-08-13,000005,Dow Jones Industrials-30 Stk,8482.39000000
I0005,2002-08-14,000005,Dow Jones Industrials-30 Stk,8743.31000000
I0005,2002-08-15,000005,Dow Jones Industrials-30 Stk,8818.14000000
I0005,2002-08-16,000005,Dow Jones Industrials-30 Stk,8788.06000000
I0005,2002-08-19,000005,Dow Jones Industrials-30 Stk,8990.79000000
I0005,2002-08-20,000005,Dow Jones Industrials-30 Stk,8872.07000000
I0005,2002-08-21,000005,Dow Jones Industrials-30 Stk,8957.23000000
I0005,2002-08-22,000005,Dow Jones Industrials-30 Stk,9053.64000000
I0005,2002-08-23,000005,Dow Jones Industrials-30 Stk,8872.96000000
I0005,2002-08-26,000005,Dow Jones Industrials-30 Stk,8919.01000000
I0005,2002-08-27,000005,Dow Jones Industrials-30 Stk,8824.41000000
