tic,datadate,gvkeyx,prccd
IND.I,2018-07-17,128898,619.56340200
IND.I,2018-07-18,128898,626.53929500
IND.I,2018-07-19,128898,626.08719700
IND.I,2018-07-20,128898,625.40419000
IND.I,2018-07-23,128898,621.54087600
IND.I,2018-07-24,128898,624.67078900
IND.I,2018-07-25,128898,633.00292900
IND.I,2018-07-26,128898,638.34116700
IND.I,2018-07-27,128898,638.33650900
IND.I,2018-07-30,128898,632.36465700
IND.I,2018-07-31,128898,645.77899800
IND.I,2018-08-01,128898,637.49849700
IND.I,2018-08-02,128898,636.43689800
IND.I,2018-08-03,128898,636.97606400
IND.I,2018-08-06,128898,637.76289100
IND.I,2018-08-07,128898,642.24146100
IND.I,2018-08-08,128898,639.60023900
IND.I,2018-08-09,128898,635.93936800
IND.I,2018-08-10,128898,630.78730500
IND.I,2018-08-13,128898,627.50800700
IND.I,2018-08-14,128898,631.62090900
IND.I,2018-08-15,128898,628.55908700
IND.I,2018-08-16,128898,635.84522600
IND.I,2018-08-17,128898,639.71594200
IND.I,2018-08-20,128898,643.80494700
IND.I,2018-08-21,128898,648.64152900
IND.I,2018-08-22,128898,642.60424500
IND.I,2018-08-23,128898,640.19531800
IND.I,2018-08-24,128898,642.92193400
IND.I,2018-08-27,128898,650.78637900
IND.I,2018-08-28,128898,650.04491700
IND.I,2018-08-29,128898,650.52380400
IND.I,2018-08-30,128898,645.48938700
IND.I,2018-08-31,128898,645.72047700
IND.I,2018-09-04,128898,645.69466100
IND.I,2018-09-05,128898,649.60546900
IND.I,2018-09-06,128898,651.75154600
IND.I,2018-09-07,128898,649.71579800
IND.I,2018-09-10,128898,653.19129300
IND.I,2018-09-11,128898,652.77210500
IND.I,2018-09-12,128898,655.17692000
IND.I,2018-09-13,128898,658.49835700
IND.I,2018-09-14,128898,661.90457700
IND.I,2018-09-17,128898,662.08315500
IND.I,2018-09-18,128898,668.00445500
IND.I,2018-09-19,128898,667.71854600
IND.I,2018-09-20,128898,668.46711100
IND.I,2018-09-21,128898,670.53871900
IND.I,2018-09-24,128898,661.71631000
IND.I,2018-09-25,128898,659.53424000
IND.I,2018-09-26,128898,658.55907500
IND.I,2018-09-27,128898,659.40440400
IND.I,2018-09-28,128898,659.07413800
IND.I,2018-10-01,128898,665.00643000
IND.I,2018-10-02,128898,666.27024700
IND.I,2018-10-03,128898,669.24844700
IND.I,2018-10-04,128898,667.32363400
IND.I,2018-10-05,128898,664.06938700
IND.I,2018-10-08,128898,665.32478800
IND.I,2018-10-09,128898,655.27883700
IND.I,2018-10-10,128898,632.50585800
IND.I,2018-10-11,128898,618.11114800
IND.I,2018-10-12,128898,621.50274700
IND.I,2018-10-15,128898,622.84428500
IND.I,2018-10-16,128898,633.17571700
IND.I,2018-10-17,128898,628.92828100
IND.I,2018-10-18,128898,617.65951100
IND.I,2018-10-19,128898,615.16493200
IND.I,2018-10-22,128898,612.89904900
IND.I,2018-10-23,128898,603.09697700
IND.I,2018-10-24,128898,582.41892400
IND.I,2018-10-25,128898,586.71328800
IND.I,2018-10-26,128898,581.00422100
IND.I,2018-10-29,128898,571.23983600
IND.I,2018-10-30,128898,582.71868400
IND.I,2018-10-31,128898,587.49965600
IND.I,2018-11-01,128898,597.61042600
IND.I,2018-11-02,128898,595.95405100
IND.I,2018-11-05,128898,599.08691700
IND.I,2018-11-06,128898,605.69449100
IND.I,2018-11-07,128898,615.88861700
IND.I,2018-11-08,128898,614.33837000
IND.I,2018-11-09,128898,608.19728000
IND.I,2018-11-12,128898,596.08509000
IND.I,2018-11-13,128898,598.74573200
IND.I,2018-11-14,128898,596.51898800
IND.I,2018-11-15,128898,603.95816000
IND.I,2018-11-16,128898,603.74749200
IND.I,2018-11-19,128898,594.26137500
IND.I,2018-11-20,128898,581.76209100
IND.I,2018-11-21,128898,585.54456400
IND.I,2018-11-23,128898,584.28943300
IND.I,2018-11-26,128898,589.16685400
IND.I,2018-11-27,128898,587.67294700
IND.I,2018-11-28,128898,601.75909300
IND.I,2018-11-29,128898,601.61380700
IND.I,2018-11-30,128898,607.86775000
IND.I,2018-12-03,128898,614.95140900
IND.I,2018-12-04,128898,588.18717300
IND.I,2018-12-06,128898,584.93282900
IND.I,2018-12-07,128898,569.62782700
IND.I,2018-12-10,128898,571.09328200
IND.I,2018-12-11,128898,567.68359300
IND.I,2018-12-12,128898,570.75588000
IND.I,2018-12-13,128898,569.31369800
IND.I,2018-12-14,128898,561.10959300
IND.I,2018-12-17,128898,551.45422500
IND.I,2018-12-18,128898,554.65106300
IND.I,2018-12-19,128898,544.05852700
IND.I,2018-12-20,128898,534.24770400
IND.I,2018-12-21,128898,523.95993900
IND.I,2018-12-24,128898,507.49586600
IND.I,2018-12-26,128898,531.87085100
IND.I,2018-12-27,128898,538.48641800
IND.I,2018-12-28,128898,536.74526400
IND.I,2018-12-31,128898,542.16192500
IND.I,2019-01-02,128898,544.59627000
IND.I,2019-01-03,128898,528.49927300
IND.I,2019-01-04,128898,548.85330200
IND.I,2019-01-07,128898,552.55832600
IND.I,2019-01-08,128898,560.34190500
IND.I,2019-01-09,128898,563.86897500
IND.I,2019-01-10,128898,572.00450000
IND.I,2019-01-11,128898,571.30378400
IND.I,2019-01-14,128898,571.14398500
IND.I,2019-01-15,128898,569.31292900
IND.I,2019-01-16,128898,569.98544200
IND.I,2019-01-17,128898,579.38565000
IND.I,2019-01-18,128898,590.14622600
IND.I,2019-01-22,128898,577.93494300
IND.I,2019-01-23,128898,578.98548200
IND.I,2019-01-24,128898,582.22913600
IND.I,2019-01-25,128898,589.71540000
IND.I,2019-01-28,128898,583.82488100
IND.I,2019-01-29,128898,591.81289100
IND.I,2019-01-30,128898,601.00982600
IND.I,2019-01-31,128898,603.74316800
IND.I,2019-02-01,128898,604.94313300
IND.I,2019-02-04,128898,612.78585500
IND.I,2019-02-05,128898,618.15473800
IND.I,2019-02-06,128898,618.04007900
IND.I,2019-02-07,128898,613.43188800
IND.I,2019-02-08,128898,614.16217700
IND.I,2019-02-11,128898,617.55884800
IND.I,2019-02-12,128898,627.18442300
IND.I,2019-02-13,128898,631.14556100
IND.I,2019-02-14,128898,627.43703300
IND.I,2019-02-15,128898,635.81528400
IND.I,2019-02-19,128898,635.36750100
IND.I,2019-02-20,128898,638.46852300
IND.I,2019-02-21,128898,635.84712700
IND.I,2019-02-22,128898,639.89218600
IND.I,2019-02-25,128898,642.33118000
IND.I,2019-02-26,128898,640.44261400
IND.I,2019-02-27,128898,642.73494500
IND.I,2019-02-28,128898,640.32840400
IND.I,2019-03-01,128898,640.88044800
IND.I,2019-03-04,128898,637.82332200
IND.I,2019-03-05,128898,633.73094600
IND.I,2019-03-06,128898,627.75775000
IND.I,2019-03-07,128898,624.07807500
IND.I,2019-03-08,128898,622.52173800
IND.I,2019-03-11,128898,628.06378100
IND.I,2019-03-12,128898,622.33612500
IND.I,2019-03-13,128898,628.03871500
IND.I,2019-03-14,128898,625.86305100
IND.I,2019-03-15,128898,624.31455300
IND.I,2019-03-18,128898,629.74140200
IND.I,2019-03-19,128898,627.14475100
IND.I,2019-03-20,128898,623.18979100
IND.I,2019-03-21,128898,629.09319600
IND.I,2019-03-22,128898,614.81217900
IND.I,2019-03-25,128898,616.30535800
IND.I,2019-03-26,128898,620.64778200
IND.I,2019-03-27,128898,621.29629100
IND.I,2019-03-28,128898,626.05522800
IND.I,2019-03-29,128898,632.36054300
IND.I,2019-04-01,128898,645.45616700
IND.I,2019-04-02,128898,645.05175000
IND.I,2019-04-03,128898,643.34318500
IND.I,2019-04-04,128898,647.22163400
IND.I,2019-04-05,128898,649.12973000
IND.I,2019-04-08,128898,646.27301100
IND.I,2019-04-09,128898,637.24167500
IND.I,2019-04-10,128898,637.14956600
IND.I,2019-04-11,128898,642.77533800
IND.I,2019-04-12,128898,651.03070300
IND.I,2019-04-15,128898,647.66819600
IND.I,2019-04-16,128898,651.47858200
IND.I,2019-04-17,128898,652.43095200
IND.I,2019-04-18,128898,659.70411600
IND.I,2019-04-22,128898,657.60160800
IND.I,2019-04-23,128898,663.44242000
IND.I,2019-04-24,128898,661.38118600
IND.I,2019-04-25,128898,648.23916100
IND.I,2019-04-26,128898,652.90758500
IND.I,2019-04-29,128898,654.68242100
IND.I,2019-04-30,128898,657.96869800
IND.I,2019-05-01,128898,653.03228400
IND.I,2019-05-02,128898,652.16937700
IND.I,2019-05-03,128898,660.25396800
IND.I,2019-05-06,128898,653.88232300
IND.I,2019-05-07,128898,640.52047300
IND.I,2019-05-08,128898,640.58466500
IND.I,2019-05-09,128898,639.30209400
IND.I,2019-05-10,128898,641.72463400
IND.I,2019-05-13,128898,623.48307400
IND.I,2019-05-14,128898,630.13510000
IND.I,2019-05-15,128898,630.90604600
IND.I,2019-05-16,128898,636.37359600
IND.I,2019-05-17,128898,629.35583800
IND.I,2019-05-20,128898,627.58647300
IND.I,2019-05-21,128898,635.01027900
IND.I,2019-05-22,128898,629.82783300
IND.I,2019-05-23,128898,619.79648300
IND.I,2019-05-24,128898,620.08319300
IND.I,2019-05-28,128898,614.20324100
IND.I,2019-05-29,128898,611.41393100
IND.I,2019-05-30,128898,613.77876200
IND.I,2019-05-31,128898,604.79520800
IND.I,2019-06-03,128898,609.09198700
IND.I,2019-06-04,128898,623.50431500
IND.I,2019-06-05,128898,630.18060900
IND.I,2019-06-06,128898,630.22062000
IND.I,2019-06-07,128898,635.64437400
IND.I,2019-06-10,128898,636.44305400
IND.I,2019-06-11,128898,630.72760200
IND.I,2019-06-12,128898,632.00183900
IND.I,2019-06-13,128898,635.39066500
IND.I,2019-06-14,128898,632.90799100
IND.I,2019-06-17,128898,630.85938100
IND.I,2019-06-18,128898,642.80689600
IND.I,2019-06-19,128898,642.69233200
IND.I,2019-06-20,128898,653.06999100
IND.I,2019-06-21,128898,649.73840900
IND.I,2019-06-24,128898,648.23660800
IND.I,2019-06-25,128898,643.50220900
IND.I,2019-06-26,128898,644.80094600
IND.I,2019-06-27,128898,645.41328300
IND.I,2019-06-28,128898,651.69445400
IND.I,2019-07-01,128898,653.24627200
IND.I,2019-07-02,128898,652.37871800
IND.I,2019-07-03,128898,655.80306200
IND.I,2019-07-05,128898,652.39199700
IND.I,2019-07-08,128898,647.59436500
IND.I,2019-07-09,128898,646.22435700
IND.I,2019-07-10,128898,644.34837000
IND.I,2019-07-11,128898,648.92193500
IND.I,2019-07-12,128898,660.44689900
IND.I,2019-07-15,128898,657.74264700
IND.I,2019-07-16,128898,662.02425800
IND.I,2019-07-17,128898,647.62613900
IND.I,2019-07-18,128898,649.23168100
IND.I,2019-07-19,128898,652.22115800
IND.I,2019-07-22,128898,652.92759600
IND.I,2019-07-23,128898,661.00992500
IND.I,2019-07-24,128898,663.68175400
IND.I,2019-07-25,128898,662.30471300
IND.I,2019-07-26,128898,661.18802100
IND.I,2019-07-29,128898,660.01527300
IND.I,2019-07-30,128898,662.54518600
IND.I,2019-07-31,128898,655.57318400
IND.I,2019-08-01,128898,642.56737900
IND.I,2019-08-02,128898,638.40457900
IND.I,2019-08-05,128898,620.74412100
IND.I,2019-08-06,128898,630.03134100
IND.I,2019-08-07,128898,629.32315900
IND.I,2019-08-08,128898,639.79532900
IND.I,2019-08-09,128898,634.46315300
IND.I,2019-08-12,128898,625.84316500
IND.I,2019-08-13,128898,632.98866400
IND.I,2019-08-14,128898,614.03544400
IND.I,2019-08-15,128898,612.60783900
IND.I,2019-08-16,128898,624.21880500
IND.I,2019-08-19,128898,630.49072700
IND.I,2019-08-20,128898,626.09958200
IND.I,2019-08-21,128898,630.30275300
IND.I,2019-08-22,128898,631.18054900
IND.I,2019-08-23,128898,614.12366800
IND.I,2019-08-26,128898,618.65785800
IND.I,2019-08-27,128898,615.97076700
IND.I,2019-08-28,128898,622.48130900
IND.I,2019-08-29,128898,633.47743100
IND.I,2019-08-30,128898,636.23727500
IND.I,2019-09-03,128898,627.22249700
IND.I,2019-09-04,128898,635.39974200
IND.I,2019-09-05,128898,646.62220800
IND.I,2019-09-06,128898,647.68103200
IND.I,2019-09-09,128898,649.50445300
IND.I,2019-09-10,128898,655.98723200
IND.I,2019-09-11,128898,662.28628500
IND.I,2019-09-12,128898,662.79347200
IND.I,2019-09-13,128898,666.21381800
IND.I,2019-09-16,128898,665.20885000
IND.I,2019-09-17,128898,664.93549900
IND.I,2019-09-18,128898,664.00587300
IND.I,2019-09-19,128898,660.72439700
IND.I,2019-09-20,128898,656.38626700
IND.I,2019-09-23,128898,655.23611100
IND.I,2019-09-24,128898,651.04737600
IND.I,2019-09-25,128898,655.69089200
IND.I,2019-09-26,128898,656.22966500
IND.I,2019-09-27,128898,653.52888200
IND.I,2019-09-30,128898,654.88954000
IND.I,2019-10-01,128898,639.19542400
IND.I,2019-10-02,128898,626.61916400
IND.I,2019-10-03,128898,631.01821900
IND.I,2019-10-04,128898,637.93166800
IND.I,2019-10-07,128898,634.48497700
IND.I,2019-10-08,128898,624.50667700
IND.I,2019-10-09,128898,629.82691500
IND.I,2019-10-10,128898,635.24888400
IND.I,2019-10-11,128898,647.75993100
IND.I,2019-10-14,128898,646.22596400
IND.I,2019-10-15,128898,651.31685400
IND.I,2019-10-16,128898,651.04003600
IND.I,2019-10-17,128898,654.10836300
IND.I,2019-10-18,128898,648.41161400
IND.I,2019-10-21,128898,652.35800500
IND.I,2019-10-22,128898,657.61738100
IND.I,2019-10-23,128898,657.43270700
IND.I,2019-10-24,128898,658.23654000
IND.I,2019-10-25,128898,662.42722600
IND.I,2019-10-28,128898,664.11582600
IND.I,2019-10-29,128898,666.71042000
IND.I,2019-10-30,128898,668.93301300
IND.I,2019-10-31,128898,661.33217600
IND.I,2019-11-01,128898,675.92825800
IND.I,2019-11-04,128898,684.05191000
IND.I,2019-11-05,128898,685.41373000
IND.I,2019-11-06,128898,685.74088700
IND.I,2019-11-07,128898,687.28840100
IND.I,2019-11-08,128898,688.41511900
IND.I,2019-11-11,128898,688.92282200
IND.I,2019-11-12,128898,688.70107200
IND.I,2019-11-13,128898,685.95248600
IND.I,2019-11-14,128898,687.63544600
IND.I,2019-11-15,128898,692.35582700
IND.I,2019-11-18,128898,690.06586300
IND.I,2019-11-19,128898,689.23894700
IND.I,2019-11-20,128898,684.10016100
IND.I,2019-11-21,128898,683.01782100
IND.I,2019-11-22,128898,686.73432700
IND.I,2019-11-25,128898,691.64974100
IND.I,2019-11-26,128898,693.69584200
IND.I,2019-11-27,128898,692.43917900
IND.I,2019-11-29,128898,688.71508600
IND.I,2019-12-02,128898,677.63895300
IND.I,2019-12-03,128898,670.19100700
IND.I,2019-12-04,128898,672.37693100
IND.I,2019-12-05,128898,672.74095800
IND.I,2019-12-06,128898,681.20435500
IND.I,2019-12-09,128898,678.85140300
IND.I,2019-12-10,128898,677.66812600
IND.I,2019-12-11,128898,682.24840800
IND.I,2019-12-12,128898,688.11924700
IND.I,2019-12-13,128898,686.22138200
IND.I,2019-12-16,128898,686.00035900
IND.I,2019-12-17,128898,685.49361100
IND.I,2019-12-18,128898,682.07555900
IND.I,2019-12-19,128898,684.02749200
IND.I,2019-12-20,128898,687.98501300
IND.I,2019-12-23,128898,692.34378500
IND.I,2019-12-24,128898,689.98556400
IND.I,2019-12-26,128898,691.59148700
IND.I,2019-12-27,128898,691.33500200
IND.I,2019-12-30,128898,687.39516800
IND.I,2019-12-31,128898,687.60241800
IND.I,2020-01-02,128898,700.05013300
IND.I,2020-01-03,128898,699.23074900
IND.I,2020-01-06,128898,699.04195300
IND.I,2020-01-07,128898,698.18434500
IND.I,2020-01-08,128898,699.78146300
IND.I,2020-01-09,128898,702.98361100
IND.I,2020-01-10,128898,697.96649900
IND.I,2020-01-13,128898,704.16436000
IND.I,2020-01-14,128898,704.14723600
IND.I,2020-01-15,128898,704.75359400
IND.I,2020-01-16,128898,711.84469100
IND.I,2020-01-17,128898,711.83077000
IND.I,2020-01-21,128898,704.10047300
IND.I,2020-01-22,128898,700.01618600
IND.I,2020-01-23,128898,707.89694200
IND.I,2020-01-24,128898,704.52542700
IND.I,2020-01-27,128898,691.38435800
IND.I,2020-01-28,128898,695.71508400
IND.I,2020-01-29,128898,699.56540100
IND.I,2020-01-30,128898,700.15914300
IND.I,2020-01-31,128898,684.11670300
IND.I,2020-02-03,128898,683.84054900
IND.I,2020-02-04,128898,696.41760600
IND.I,2020-02-05,128898,707.99472000
IND.I,2020-02-06,128898,710.16584500
IND.I,2020-02-07,128898,705.20026300
IND.I,2020-02-10,128898,709.17251600
IND.I,2020-02-11,128898,711.68382700
IND.I,2020-02-12,128898,718.21064600
IND.I,2020-02-13,128898,713.22139500
IND.I,2020-02-14,128898,712.80480400
IND.I,2020-02-18,128898,708.80178300
IND.I,2020-02-19,128898,708.41747900
IND.I,2020-02-20,128898,707.25270900
IND.I,2020-02-21,128898,704.11525200
IND.I,2020-02-24,128898,683.14536500
IND.I,2020-02-25,128898,655.63280400
IND.I,2020-02-26,128898,650.42133900
IND.I,2020-02-27,128898,625.79436100
IND.I,2020-02-28,128898,618.39051900
IND.I,2020-03-02,128898,635.39711700
IND.I,2020-03-03,128898,619.96747600
IND.I,2020-03-04,128898,645.95356800
IND.I,2020-03-05,128898,613.90971700
IND.I,2020-03-06,128898,608.39935400
IND.I,2020-03-09,128898,552.41177200
IND.I,2020-03-10,128898,581.23483100
IND.I,2020-03-11,128898,546.67502100
IND.I,2020-03-12,128898,490.21695700
IND.I,2020-03-13,128898,528.60430700
IND.I,2020-03-16,128898,468.09918500
IND.I,2020-03-17,128898,487.74808000
IND.I,2020-03-18,128898,452.86397600
IND.I,2020-03-19,128898,454.34854100
IND.I,2020-03-20,128898,431.44143100
IND.I,2020-03-23,128898,412.05764900
IND.I,2020-03-24,128898,464.60319200
IND.I,2020-03-25,128898,489.19826900
IND.I,2020-03-26,128898,520.57833100
IND.I,2020-03-27,128898,498.02293500
IND.I,2020-03-30,128898,505.53839000
IND.I,2020-03-31,128898,499.12228800
IND.I,2020-04-01,128898,476.24365600
IND.I,2020-04-02,128898,483.20106700
IND.I,2020-04-03,128898,475.70460100
IND.I,2020-04-06,128898,509.10136300
IND.I,2020-04-07,128898,508.15217400
IND.I,2020-04-08,128898,526.68285900
IND.I,2020-04-09,128898,534.18843900
IND.I,2020-04-13,128898,518.92196200
IND.I,2020-04-14,128898,528.73031200
IND.I,2020-04-15,128898,513.82056500
IND.I,2020-04-16,128898,509.48590500
IND.I,2020-04-17,128898,533.43231900
IND.I,2020-04-20,128898,519.04922500
IND.I,2020-04-21,128898,506.51176300
IND.I,2020-04-22,128898,512.31316000
IND.I,2020-04-23,128898,516.24005300
IND.I,2020-04-24,128898,520.19533300
IND.I,2020-04-27,128898,533.31671000
IND.I,2020-04-28,128898,543.12776800
IND.I,2020-04-29,128898,553.65292100
IND.I,2020-04-30,128898,542.35079400
IND.I,2020-05-01,128898,526.20899600
IND.I,2020-05-04,128898,519.21070800
IND.I,2020-05-05,128898,521.42560500
IND.I,2020-05-06,128898,514.30681300
IND.I,2020-05-07,128898,520.17423600
IND.I,2020-05-08,128898,533.15907100
IND.I,2020-05-11,128898,526.50675400
IND.I,2020-05-12,128898,511.55179400
IND.I,2020-05-13,128898,498.43051000
IND.I,2020-05-14,128898,503.26914300
IND.I,2020-05-15,128898,501.72153400
IND.I,2020-05-18,128898,534.89798000
IND.I,2020-05-19,128898,528.03094100
IND.I,2020-05-20,128898,537.56133400
IND.I,2020-05-21,128898,538.44781900
IND.I,2020-05-22,128898,537.84117100
IND.I,2020-05-26,128898,560.66875100
IND.I,2020-05-27,128898,579.41027300
IND.I,2020-05-28,128898,573.73952100
IND.I,2020-05-29,128898,570.15452000
IND.I,2020-06-01,128898,571.28321800
IND.I,2020-06-02,128898,578.63319100
IND.I,2020-06-03,128898,601.27223600
IND.I,2020-06-04,128898,607.57033100
IND.I,2020-06-05,128898,630.14440100
IND.I,2020-06-08,128898,642.57781300
IND.I,2020-06-09,128898,626.43827800
IND.I,2020-06-10,128898,611.50392500
IND.I,2020-06-11,128898,568.41303600
IND.I,2020-06-12,128898,579.51402800
IND.I,2020-06-15,128898,584.87997400
IND.I,2020-06-16,128898,596.22352300
IND.I,2020-06-17,128898,592.25578800
IND.I,2020-06-18,128898,590.29255000
IND.I,2020-06-19,128898,582.80800800
IND.I,2020-06-22,128898,583.94758400
IND.I,2020-06-23,128898,583.95252200
IND.I,2020-06-24,128898,563.44277800
IND.I,2020-06-25,128898,569.72328800
IND.I,2020-06-26,128898,559.39601600
IND.I,2020-06-29,128898,577.24596600
IND.I,2020-06-30,128898,580.99598200
IND.I,2020-07-01,128898,578.19100000
IND.I,2020-07-02,128898,582.79976500
IND.I,2020-07-06,128898,591.43668300
IND.I,2020-07-07,128898,579.97016500
IND.I,2020-07-08,128898,579.78198300
IND.I,2020-07-09,128898,567.38047600
IND.I,2020-07-10,128898,574.69029400
IND.I,2020-07-13,128898,577.09183100
IND.I,2020-07-14,128898,589.66725400
IND.I,2020-07-15,128898,604.71210300
IND.I,2020-07-16,128898,604.73723900
IND.I,2020-07-17,128898,608.03661400
IND.I,2020-07-20,128898,601.00657000
IND.I,2020-07-21,128898,608.86245300
IND.I,2020-07-22,128898,613.87329700
IND.I,2020-07-23,128898,611.75960300
IND.I,2020-07-24,128898,606.86826500
IND.I,2020-07-27,128898,609.26375800
IND.I,2020-07-28,128898,605.24277700
IND.I,2020-07-29,128898,614.27914700
IND.I,2020-07-30,128898,608.33365200
IND.I,2020-07-31,128898,605.88379900
IND.I,2020-08-03,128898,608.31302600
IND.I,2020-08-04,128898,609.96756100
IND.I,2020-08-05,128898,621.97187400
IND.I,2020-08-06,128898,623.94207400
IND.I,2020-08-07,128898,634.74383900
IND.I,2020-08-10,128898,650.15383600
IND.I,2020-08-11,128898,653.59206800
IND.I,2020-08-12,128898,655.93796300
IND.I,2020-08-13,128898,651.68265200
IND.I,2020-08-14,128898,654.38980900
IND.I,2020-08-17,128898,651.14745900
IND.I,2020-08-18,128898,647.63956100
IND.I,2020-08-19,128898,645.80457300
IND.I,2020-08-20,128898,642.70459500
IND.I,2020-08-21,128898,644.58729300
IND.I,2020-08-24,128898,656.14809900
IND.I,2020-08-25,128898,655.53548600
IND.I,2020-08-26,128898,655.84689800
IND.I,2020-08-27,128898,658.00358400
IND.I,2020-08-28,128898,664.06666800
IND.I,2020-08-31,128898,656.21822900
IND.I,2020-09-01,128898,662.49764200
IND.I,2020-09-02,128898,673.29099600
IND.I,2020-09-03,128898,654.41769300
IND.I,2020-09-04,128898,655.79801900
IND.I,2020-09-08,128898,643.10786700
IND.I,2020-09-09,128898,653.18890700
IND.I,2020-09-10,128898,644.91252100
IND.I,2020-09-11,128898,653.84916800
IND.I,2020-09-14,128898,662.42956300
IND.I,2020-09-15,128898,662.95456900
IND.I,2020-09-16,128898,669.49274600
IND.I,2020-09-17,128898,671.05998300
IND.I,2020-09-18,128898,663.78459400
IND.I,2020-09-21,128898,641.32666200
IND.I,2020-09-22,128898,647.93267500
IND.I,2020-09-23,128898,636.51088400
IND.I,2020-09-24,128898,637.04796300
IND.I,2020-09-25,128898,646.54060600
IND.I,2020-09-28,128898,658.22718200
IND.I,2020-09-29,128898,652.38671600
IND.I,2020-09-30,128898,650.67919900
IND.I,2020-10-01,128898,648.73826700
IND.I,2020-10-02,128898,655.82641100
IND.I,2020-10-05,128898,666.52104400
IND.I,2020-10-06,128898,658.48518100
IND.I,2020-10-07,128898,673.09854000
IND.I,2020-10-08,128898,679.36135400
IND.I,2020-10-09,128898,682.04907500
IND.I,2020-10-12,128898,686.01017200
IND.I,2020-10-13,128898,678.70757400
IND.I,2020-10-14,128898,682.35365100
IND.I,2020-10-15,128898,684.71348500
IND.I,2020-10-16,128898,689.54911500
IND.I,2020-10-19,128898,681.01462300
IND.I,2020-10-20,128898,684.69627100
IND.I,2020-10-21,128898,677.92194400
IND.I,2020-10-22,128898,683.00844200
IND.I,2020-10-23,128898,685.74387700
IND.I,2020-10-26,128898,668.60200900
IND.I,2020-10-27,128898,654.03625200
IND.I,2020-10-28,128898,632.40283500
IND.I,2020-10-29,128898,641.57751500
IND.I,2020-10-30,128898,641.00765700
IND.I,2020-11-02,128898,658.53675700
IND.I,2020-11-03,128898,677.68970000
IND.I,2020-11-04,128898,670.97018600
IND.I,2020-11-05,128898,686.24665600
IND.I,2020-11-06,128898,687.15505000
IND.I,2020-11-09,128898,710.13520400
IND.I,2020-11-10,128898,722.88127400
IND.I,2020-11-11,128898,716.55247400
IND.I,2020-11-12,128898,708.20668100
IND.I,2020-11-13,128898,723.40754300
IND.I,2020-11-16,128898,741.34694300
IND.I,2020-11-17,128898,739.26331000
IND.I,2020-11-18,128898,735.92230500
IND.I,2020-11-19,128898,737.69372900
IND.I,2020-11-20,128898,730.99078300
IND.I,2020-11-23,128898,742.96302700
IND.I,2020-11-24,128898,756.30216700
IND.I,2020-11-25,128898,750.39805500
IND.I,2020-11-27,128898,748.74683200
IND.I,2020-11-30,128898,741.25327200
IND.I,2020-12-01,128898,740.01885500
IND.I,2020-12-02,128898,740.88213300
IND.I,2020-12-03,128898,742.89113100
IND.I,2020-12-04,128898,751.94368800
IND.I,2020-12-07,128898,748.29996000
IND.I,2020-12-08,128898,751.50612900
IND.I,2020-12-09,128898,753.31418400
IND.I,2020-12-10,128898,746.28542400
IND.I,2020-12-11,128898,748.01051300
IND.I,2020-12-14,128898,738.42230500
IND.I,2020-12-15,128898,748.56940400
IND.I,2020-12-16,128898,743.97159000
IND.I,2020-12-17,128898,748.33658500
IND.I,2020-12-18,128898,748.52754100
IND.I,2020-12-21,128898,744.20173700
IND.I,2020-12-22,128898,740.19283500
IND.I,2020-12-23,128898,743.57302200
IND.I,2020-12-24,128898,744.10466100
IND.I,2020-12-28,128898,745.10835100
IND.I,2020-12-29,128898,740.08465200
IND.I,2020-12-30,128898,744.98842900
IND.I,2020-12-31,128898,749.54470300
IND.I,2021-01-04,128898,730.44444900
IND.I,2021-01-05,128898,737.88975100
IND.I,2021-01-06,128898,755.34281100
IND.I,2021-01-07,128898,759.47656300
IND.I,2021-01-08,128898,757.79291100
IND.I,2021-01-11,128898,757.35001500
IND.I,2021-01-12,128898,765.17260200
IND.I,2021-01-13,128898,758.57007200
IND.I,2021-01-14,128898,760.79819100
IND.I,2021-01-15,128898,751.10446500
IND.I,2021-01-19,128898,753.49773900
IND.I,2021-01-20,128898,758.30139500
IND.I,2021-01-21,128898,752.13403500
IND.I,2021-01-22,128898,748.40979800
IND.I,2021-01-25,128898,743.26111400
IND.I,2021-01-26,128898,736.47570000
IND.I,2021-01-27,128898,721.46941200
IND.I,2021-01-28,128898,732.34289200
IND.I,2021-01-29,128898,717.01393500
IND.I,2021-02-01,128898,723.93459000
IND.I,2021-02-02,128898,739.51656300
IND.I,2021-02-03,128898,739.92360800
IND.I,2021-02-04,128898,748.06288300
IND.I,2021-02-05,128898,752.03356300
IND.I,2021-02-08,128898,758.84058300
IND.I,2021-02-09,128898,760.45199000
IND.I,2021-02-10,128898,759.20820000
IND.I,2021-02-11,128898,757.66209800
IND.I,2021-02-12,128898,762.72255500
IND.I,2021-02-16,128898,762.36435100
IND.I,2021-02-17,128898,760.00582700
IND.I,2021-02-18,128898,756.26341100
IND.I,2021-02-19,128898,768.39432800
IND.I,2021-02-22,128898,770.71350000
IND.I,2021-02-23,128898,772.87547900
IND.I,2021-02-24,128898,787.82082800
IND.I,2021-02-25,128898,772.42905700
IND.I,2021-02-26,128898,764.55494200
IND.I,2021-03-01,128898,783.76332000
IND.I,2021-03-02,128898,781.67636700
IND.I,2021-03-03,128898,782.25149800
IND.I,2021-03-04,128898,769.68611700
IND.I,2021-03-05,128898,788.09941800
IND.I,2021-03-08,128898,796.38240800
